timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567783077893,25,43,9.448242187500001E-6,0,0,38,1,0,0,0,0,1,1,0,Tag0,unknown
1567783078895,25,16,3.515625E-6,0,0,38,24,1,1,0,0,2,1,2,Tag0,unknown
1567783079945,25,24,5.2734375E-6,0,0,38,24,1,1,0,0,2,1,2,Tag0,unknown
1567783080966,0,-332,-7.294921875E-5,0,0,45,199239,16765857,4271,8237,1792,8276,4554,1618,Tag0,unknown
1567783081986,0,-273,-5.998535156250001E-5,0,0,44,426592,69634,69283,12928,11548,15581,25023,4484,Tag0,unknown
1567783083006,0,-265,-5.82275390625E-5,0,0,41,511826,305209,15360,14243,20659,32200,31895,4962,Tag0,unknown
1567783084026,0,48,1.0546875E-5,30,41,43,373306,166947,15294,16756613,9406,18413,6768,6597,Tag0,unknown
1567783085046,0,10,2.197265625E-6,30,41,43,373306,166947,15294,16756613,9406,18413,6768,6597,Tag0,unknown
1567783086112,0,-269,-5.9106445312499996E-5,63,41,43,16749749,16757009,18767,9136,19815,16745039,13082,10110,Tag0,unknown
1567783087145,0,67,1.4721679687500002E-5,63,50,59,16759444,23405,6144,10292,3927,8275,8349,593,Tag0,unknown
1567783088147,0,-126,-2.7685546875E-5,70,56,43,396114,66585,31273,18137,9744,30879,16747169,3038,Tag0,unknown
1567783089147,0,8,1.7578125E-6,29,66,39,128299,16759186,19374,12878,6892,3814,2966,2854,Tag0,unknown
1567783090151,0,-268,-5.8886718750000006E-5,16,69,50,125824,69119,29184,7201,8076,15655,10041,5172,Tag0,unknown
1567783091166,0,72,1.58203125E-5,14,66,41,87797,22083,5415,5851,3037,7422,5189,2795,Tag0,unknown
1567783092187,0,107,2.35107421875E-5,3,57,41,210902,20287,2293,1417,1001,2142,1410,975,Tag0,unknown
1567783093206,0,93,2.04345703125E-5,3,47,41,2504717,369932,26755,16748307,18498,17384,16758466,5064,Tag0,unknown
1567783094226,0,-354,-7.778320312500001E-5,1,47,39,130357,16753628,8074,11357,6310,5853,5627,2943,Tag0,unknown
1567783095248,0,118,2.5927734375E-5,1,48,39,13010,18592,7597,4057,4766,6334,2887,2896,Tag0,unknown
1567783096278,0,6,1.318359375E-6,1,44,44,36177,168092,21380,20516,29696,13407,23910,9948,Tag0,unknown
1567783097286,0,54,1.1865234375000001E-5,27,56,43,16763054,20832,8636,22371,25237,25624,10857,2607,Tag0,unknown
1567783098286,0,-276,-6.064453125E-5,24,57,40,460059,16748387,2040,23481,10335,4240,4701,1299,Tag0,unknown
1567783099286,0,59,1.29638671875E-5,24,64,40,31958,19044,12669,13284,4700,8039,3525,1518,Tag0,unknown
1567783100321,0,85,1.86767578125E-5,44,67,46,16770926,16753087,9325,6781,9708,19503,23639,8513,Tag0,unknown
1567783101321,0,-125,-2.74658203125E-5,21,56,43,455750,561006,24726,16756474,14467,16752906,28560,14552,Tag0,unknown
