timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1566625184526,25,17,3.7353515625000003E-6,0,0,110,51,5,1,1,1,1,1,1,Tag0,unknown
1566625185527,25,-118,-2.5927734375E-5,0,0,45,142367,81799,16747092,9984,14201,9063,3471,6511,Tag0,unknown
1566625186527,0,60,1.318359375E-5,0,0,45,73504,16758643,22750,10195,6779,3758,2306,1086,Tag0,unknown
1566625187538,0,-171,-3.75732421875E-5,0,0,50,57840,33238,37796,16909,17925,18353,4063,8279,Tag0,unknown
1566625188546,0,120,2.63671875E-5,0,0,50,684499,18929,22872,11074,10617,4641,6782,2306,Tag0,unknown
1566625189553,0,41,9.008789062499999E-6,54,30,47,424810,98580,16746025,11409,11757,28285,9674,2703,Tag0,unknown
1566625190560,0,32,7.03125E-6,78,30,47,18272,11707,4542,9605,10744,11444,11958,8761,Tag0,unknown
1566625191564,0,36,7.91015625E-6,84,13,47,16758461,65691,9035,761,4041,13157,1335,1616,Tag0,unknown
1566625192573,0,68,1.4941406250000001E-5,94,23,47,3918,21620,16118,12642,4810,10480,6930,2045,Tag0,unknown
1566625193579,0,-84,-1.8457031250000004E-5,94,21,47,527393,97219,5043,22957,7888,16746007,13506,8832,Tag0,unknown
1566625194587,0,1188,2.6103515625000004E-4,69,27,47,1216767,153097,67505,87920,16755283,28959,17350,9505,Tag0,unknown
1566625195592,0,-301,-6.613769531250001E-5,56,44,47,879312,22290,3473,5649,2640,2134,1103,138,Tag0,unknown
1566625196600,0,101,2.2192382812500002E-5,51,43,47,2220666,275194,153592,98041,16751190,95261,23106,8589,Tag0,unknown
1566625197608,0,97,2.13134765625E-5,17,47,47,687323,142023,16746088,5948,20994,4927,9413,4142,Tag0,unknown
1566625198614,0,-134,-2.9443359375000003E-5,26,41,47,1911094,108287,16772912,142108,133768,16764521,28939,16748152,Tag0,unknown
1566625199622,0,35,7.6904296875E-6,14,30,90,1104407,204670,26172,14273,7222,6453,9378,6547,Tag0,unknown
1566625200629,0,77,1.69189453125E-5,7,17,43,57028,16768168,8435,10411,7192,5938,4963,2152,Tag0,unknown
1566625201635,0,-893,-1.9621582031250002E-4,16,26,58,281180,485378,82360,133441,65446,16746806,19106,16889,Tag0,unknown
1566625202644,0,-274,-6.0205078124999997E-5,1,3,95,471980,16770745,3030,2712,1384,2202,1766,484,Tag0,unknown
1566625203650,26,-199,-4.3725585937499995E-5,1,3,95,1327572,14118,5770,12828,3711,2274,1856,1075,Tag0,unknown
1566625204656,0,52,1.142578125E-5,3,26,95,610748,70239,16753531,19743,11248,6474,2603,1231,Tag0,unknown
1566625205663,0,18,3.955078125E-6,23,27,95,3213,16754567,3675,14529,2642,17292,4847,7345,Tag0,unknown
1566625206671,0,-361,-7.93212890625E-5,21,41,95,490408,299909,254307,16775060,16747717,16746954,21689,9884,Tag0,unknown
1566625207677,0,52,1.142578125E-5,43,57,46,1028732,16744920,10486,2980,2491,6699,4084,1949,Tag0,unknown
1566625208698,0,51,1.1206054687499999E-5,77,30,46,10919,22773,1024,5286,17858,13875,7724,5734,Tag0,unknown
1566625209708,0,90,1.9775390625E-5,63,23,46,513934,71910,5642,10024,9241,8964,14018,3345,Tag0,unknown
1566625210714,0,-127,-2.79052734375E-5,57,1,41,104483,508014,16750057,16747734,15449,20748,5806,4453,Tag0,unknown
1566625211722,0,25,5.4931640625E-6,30,8,41,283973,74467,25663,28040,1419,1716,3980,1757,Tag0,unknown
1566625212728,0,273,5.998535156250001E-5,8,30,41,809684,118189,16768502,97852,27371,23576,8995,6383,Tag0,unknown
1566625213735,0,-298,-6.5478515625E-5,1,50,46,1678483,399062,220048,29355,13949,14839,27897,9567,Tag0,unknown
1566625214750,0,-177,-3.8891601562500006E-5,1,54,46,320936,212897,22757,18813,13732,7959,16935,3769,Tag0,unknown
1566625215750,0,65,1.42822265625E-5,20,60,46,201011,16759811,75457,9049,25534,12799,4073,2992,Tag0,unknown
1566625216754,0,20,4.39453125E-6,23,51,40,1333624,262878,16750242,84716,16767728,31628,27267,8011,Tag0,unknown
