timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567781848775,0,43,9.448242187500001E-6,83,64,68,148223,56010,7066,26042,16758054,16773981,11091,20550,Tag0,unknown
1567781849787,25,42,9.228515625000002E-6,0,0,68,7,1,0,0,1,0,1,0,Tag0,unknown
1567781850817,25,-278,-6.108398437500001E-5,0,0,55,16777126,22,2,9,11,5,2,1,Tag0,unknown
1567781851829,0,-210,-4.6142578125E-5,0,0,41,420377,828313,87132,68141,32572,16751221,16751874,22008,Tag0,unknown
1567781852840,0,11,2.4169921875E-6,0,0,41,403260,18745,9123,5891,3310,4408,1817,1848,Tag0,unknown
1567781853850,0,53,1.1645507812500002E-5,53,53,41,117490,16755988,32130,15180,11225,19458,12277,6912,Tag0,unknown
1567781854865,0,51,1.1206054687499999E-5,56,44,40,199615,25589,1885,2977,1486,2790,1609,2631,Tag0,unknown
1567781855875,0,74,1.6259765625E-5,80,63,40,9950,7263,7526,18960,8983,20034,11563,2458,Tag0,unknown
1567781856889,0,-210,-4.6142578125E-5,77,51,40,553292,45999,12781,4535,8442,7353,5430,2168,Tag0,unknown
1567781857906,0,-78,-1.7138671875E-5,61,23,40,505146,81782,6114,3606,2007,5453,5507,3289,Tag0,unknown
1567781858915,0,58,1.2744140625E-5,61,35,41,439384,16744614,5938,7249,1199,4741,5157,3168,Tag0,unknown
1567781859925,0,112,2.4609375E-5,20,1,41,831708,1002720,16755458,16774714,16744624,11670,17433,6146,Tag0,unknown
1567781860931,0,-373,-8.19580078125E-5,20,34,41,400961,121759,144235,16768799,16750946,18027,11847,12511,Tag0,unknown
1567781861937,0,65,1.42822265625E-5,30,43,36,62029,13010,1930,1522,3342,2403,1554,1661,Tag0,unknown
1567781862957,0,42,9.228515625000002E-6,51,24,37,29377,32431,3351,3374,8145,22413,6622,7160,Tag0,unknown
1567781863970,0,-221,-4.85595703125E-5,83,43,37,555016,35564,16745096,17984,16745964,30640,16746900,12936,Tag0,unknown
1567781864986,0,-301,-6.613769531250001E-5,97,35,37,692392,19500,12113,4936,5044,7512,6606,1927,Tag0,unknown
1567781865997,0,85,1.86767578125E-5,100,26,37,311649,37370,8482,11137,18361,16744814,19253,4705,Tag0,unknown
1567781866997,0,45,9.8876953125E-6,100,38,37,9878,21909,2141,10268,21890,15248,14781,7911,Tag0,unknown
1567781868038,0,-124,-2.724609375E-5,100,37,40,366741,16750027,10401,3526,7414,7314,6044,9155,Tag0,unknown
1567781869052,0,66,1.4501953125E-5,94,47,47,55105,13315,25173,17454,2861,7307,2966,2021,Tag0,unknown
1567781870068,0,356,7.822265625E-5,94,61,47,397003,16752129,17682,14584,26606,19240,19576,5678,Tag0,unknown
1567781871079,0,-186,-4.0869140625E-5,87,69,40,12504,17446,8213,3177,4534,6427,3516,2853,Tag0,unknown
1567781872172,0,81,1.77978515625E-5,87,61,45,214708,52126,25590,9871,29154,22366,12481,9246,Tag0,unknown
1567781873196,0,5,1.0986328125E-6,91,41,57,70766,16768983,24550,15009,13746,23930,5866,5114,Tag0,unknown
1567781874197,0,48,1.0546875E-5,78,34,46,325719,229517,16747649,16747057,24685,27881,17897,3619,Tag0,unknown
1567781875198,0,-90,-1.9775390625E-5,70,23,46,823677,253970,24841,16760948,27960,16759432,18998,7085,Tag0,unknown
1567781876198,0,-262,-5.7568359375E-5,74,14,46,547817,16765295,1226,8504,9395,11013,10179,5842,Tag0,unknown
1567781877228,0,-296,-6.50390625E-5,54,1,43,112314,16772099,3166,4623,2099,2960,1950,2105,Tag0,unknown
1567781878228,0,82,1.8017578124999998E-5,70,4,43,481984,79078,16757141,30760,72698,16767467,22932,16744470,Tag0,unknown
1567781879254,0,-71,-1.56005859375E-5,83,1,44,999170,46765,5268,13655,27697,16758869,16758730,11297,Tag0,unknown
1567781880265,0,-115,-2.52685546875E-5,83,10,60,378283,16771216,14171,8725,7862,13624,8064,2691,Tag0,unknown
1567781881276,0,-328,-7.207031249999999E-5,87,26,72,47296,137869,16761596,11239,17291,12844,14663,5038,Tag0,unknown
1567781882279,0,57,1.2524414062500001E-5,78,27,72,380728,12423,7292,720,2723,3638,2433,1228,Tag0,unknown
1567781883307,0,-281,-6.17431640625E-5,80,40,36,196000,4446,586,1031,498,1673,1237,2090,Tag0,unknown
1567781884317,0,-293,-6.43798828125E-5,78,47,47,293809,78794,16753319,16402,22076,20205,19367,6570,Tag0,unknown
1567781885328,0,-278,-6.108398437500001E-5,70,54,59,785689,350729,169410,26839,28183,22365,30325,5363,Tag0,unknown
1567781886341,0,34,7.4707031250000005E-6,83,60,59,16762350,8358,21338,8316,18522,19199,20461,8692,Tag0,unknown
1567781887354,0,28,6.15234375E-6,64,67,47,228165,16755581,18201,6093,7451,4472,2510,2926,Tag0,unknown
1567781888364,0,-281,-6.17431640625E-5,77,74,45,16774538,3587,4503,3043,3150,5379,8387,1328,Tag0,unknown
1567781889365,0,-776,-1.705078125E-4,91,69,51,128828,149854,16767927,16757632,7878,30875,16748063,9205,Tag0,unknown
1567781890369,0,-308,-6.767578125E-5,63,61,47,443513,58985,16755962,12536,20856,6527,5915,2285,Tag0,unknown
1567781891389,0,28,6.15234375E-6,74,64,47,525440,16776279,22638,32193,13828,19878,11129,3851,Tag0,unknown
1567781892402,0,24,5.2734375E-6,75,63,47,89261,2491,4698,2774,5315,5519,5005,1511,Tag0,unknown
1567781893420,0,40,8.7890625E-6,70,57,47,63360,46616,24062,16750805,16748262,15031,12343,3729,Tag0,unknown
1567781894428,0,125,2.74658203125E-5,96,44,41,16753404,16749325,2532,5033,5825,15895,8785,2690,Tag0,unknown
1567781895434,0,-264,-5.80078125E-5,91,38,45,775478,224964,67837,23519,21183,31837,12387,3192,Tag0,unknown
1567781896464,0,75,1.64794921875E-5,69,23,41,629231,87692,6167,15350,8357,7504,30225,5804,Tag0,unknown
1567781897482,0,26,5.712890625E-6,64,20,43,288973,16767682,14899,3770,3686,4668,5480,1196,Tag0,unknown
1567781898490,0,27,5.9326171875000005E-6,51,48,43,75205,11848,7632,8398,2184,2199,5089,1359,Tag0,unknown
1567781899502,0,91,1.99951171875E-5,54,48,38,90675,17384,6310,2166,5198,3780,2230,2840,Tag0,unknown
1567781900514,0,80,1.7578125E-5,75,56,38,36563,30611,4314,28618,28090,26539,11697,3839,Tag0,unknown
1567781901528,0,87,1.91162109375E-5,97,56,38,3322,14544,8782,4373,8094,24868,17834,7436,Tag0,unknown
1567781902688,0,40,8.7890625E-6,100,21,57,2531,30440,925,1234,8999,26344,20624,8261,Tag0,unknown
1567781903708,0,1,2.197265625E-7,100,24,57,136177,16748054,7088,8817,13489,13401,4847,10270,Tag0,unknown
1567781904727,0,-258,-5.6689453125000004E-5,100,16,40,12248,16746461,7781,4665,13407,16755419,9630,2191,Tag0,unknown
1567781905733,0,60,1.318359375E-5,100,11,41,269309,25023,2207,1088,2187,4825,3923,1173,Tag0,unknown
1567781906750,0,27,5.9326171875000005E-6,84,34,41,172658,16754605,6827,6773,3645,5094,4210,177,Tag0,unknown
