timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567783234473,25,43,9.448242187500001E-6,0,0,47,2,0,0,0,0,0,0,0,Tag0,unknown
1567783235473,25,-45,-9.8876953125E-6,0,0,47,111,10,0,1,1,1,1,2,Tag0,unknown
1567783236486,0,-100,-2.197265625E-5,0,0,43,2057783,709081,199859,148098,73023,73576,16760713,16773337,Tag0,unknown
1567783237487,0,-123,-2.70263671875E-5,0,0,44,218100,10054,1392,4845,2153,2220,1969,1396,Tag0,unknown
1567783238487,0,70,1.5380859375E-5,0,0,35,30658,24574,10845,6551,9064,5476,5224,995,Tag0,unknown
1567783239487,0,80,1.7578125E-5,54,30,45,161290,38016,8602,31174,16751104,20078,19439,6926,Tag0,unknown
1567783240507,0,21,4.614257812500001E-6,64,48,45,223123,16750184,16726,5506,2481,6642,7509,1660,Tag0,unknown
1567783241530,0,99,2.1752929687500003E-5,56,34,46,567734,135182,11890,21028,17827,10629,15185,5209,Tag0,unknown
1567783242548,0,-305,-6.70166015625E-5,75,14,59,539844,75422,2860,4103,5283,12338,3473,2513,Tag0,unknown
1567783243567,0,-127,-2.79052734375E-5,83,24,41,601877,272351,16773965,15019,16686,74174,16756700,11605,Tag0,unknown
1567783244571,0,-124,-2.724609375E-5,74,1,63,1346134,426629,25704,18247,27722,16764115,16759321,7136,Tag0,unknown
1567783245578,0,-25,-5.4931640625E-6,96,1,59,740508,404388,14290,7322,8360,71043,16747361,19486,Tag0,unknown
1567783246629,0,87,1.91162109375E-5,94,27,44,144342,5845,6782,8847,1936,3368,2446,755,Tag0,unknown
1567783247629,0,45,9.8876953125E-6,88,8,53,16748698,94039,2497,3003,7763,15333,13949,2124,Tag0,unknown
1567783248638,0,-348,-7.646484375E-5,96,30,59,1233786,75200,21173,8865,5756,12911,5695,6587,Tag0,unknown
1567783249639,0,45,9.8876953125E-6,96,60,39,1535819,16750697,20380,5167,5856,10121,7180,1562,Tag0,unknown
1567783250647,0,297,6.525878906250001E-5,66,30,43,566845,780435,33630,29687,16756295,16761955,28980,6654,Tag0,unknown
1567783251667,0,-109,-2.39501953125E-5,47,37,36,108098,99632,3821,9859,6671,13006,6042,3734,Tag0,unknown
1567783252691,0,-278,-6.108398437500001E-5,29,30,44,2401944,365821,16763518,16760497,16750882,16748687,29091,7565,Tag0,unknown
1567783253707,0,-112,-2.4609375E-5,16,27,43,1833636,250957,132967,12591,28201,16760171,24702,11690,Tag0,unknown
1567783254709,0,43,9.448242187500001E-6,53,48,43,16756484,14432,12674,17274,13489,17826,16744394,19275,Tag0,unknown
1567783255714,0,-102,-2.2412109374999998E-5,81,64,43,143142,16774023,5387,16745040,17493,16753448,31359,7108,Tag0,unknown
1567783256725,0,-127,-2.79052734375E-5,100,77,40,34937,6911,2657,7507,7680,5010,2869,5860,Tag0,unknown
1567783257727,0,-270,-5.9326171875E-5,100,67,43,26106,18878,11097,2199,26378,16745496,29046,8587,Tag0,unknown
1567783258747,0,116,2.548828125E-5,100,60,41,213272,16773476,14000,18609,18404,28732,16745890,3270,Tag0,unknown
1567783259766,0,83,1.82373046875E-5,81,54,59,211725,16764476,12674,2373,6837,7751,6332,2214,Tag0,unknown
1567783260766,0,80,1.7578125E-5,51,29,59,87287,136389,7993,2023,1611,9885,5450,5592,Tag0,unknown
1567783261773,0,113,2.48291015625E-5,26,26,42,506245,24983,2062,1962,3296,4828,6464,2178,Tag0,unknown
1567783262780,0,50,1.0986328125E-5,16,30,41,134552,16757721,16819,21387,8138,12196,5472,4232,Tag0,unknown
1567783263786,0,-261,-5.73486328125E-5,35,26,38,28021,16762363,1304,18059,16765073,32479,16771328,23489,Tag0,unknown
1567783264807,0,67,1.4721679687500002E-5,51,48,42,186355,16753605,10342,29656,16745291,19129,20887,17267,Tag0,unknown
1567783265810,0,89,1.95556640625E-5,43,44,42,184119,407151,25636,26194,16769936,16753491,6572,9473,Tag0,unknown
1567783266810,0,20,4.39453125E-6,51,44,42,49039,12820,7628,2457,3619,5535,7752,1952,Tag0,unknown
1567783267816,0,33,7.2509765625E-6,37,60,42,792268,63436,16765596,25020,18261,31845,9610,11572,Tag0,unknown
1567783268827,0,73,1.6040039062500002E-5,24,40,46,1336229,212619,18436,3119,8698,24157,14950,3927,Tag0,unknown
1567783269846,0,-280,-6.15234375E-5,27,70,41,786296,16754164,33487,10885,15449,16926,7300,5082,Tag0,unknown
1567783270867,0,-306,-6.723632812500001E-5,13,53,52,176429,88657,5947,5458,6549,7554,5504,2177,Tag0,unknown
1567783271890,0,-127,-2.79052734375E-5,1,38,52,1007636,86482,4433,7764,4974,4762,3295,1641,Tag0,unknown
1567783272907,0,-257,-5.64697265625E-5,1,44,52,854545,175448,16746863,5717,14099,21966,16770539,13190,Tag0,unknown
1567783273907,0,-316,-6.943359375000001E-5,23,27,52,229754,30456,8948,16751078,7216,79042,32546,18804,Tag0,unknown
1567783274913,0,88,1.93359375E-5,26,43,53,150751,73881,27808,4902,7219,11410,10063,6466,Tag0,unknown
1567783275921,0,-139,-3.0541992187500004E-5,54,51,46,742310,16767437,3362,19679,4834,29420,6675,2153,Tag0,unknown
1567783276927,0,-306,-6.723632812500001E-5,60,51,46,585769,333632,21505,29818,29996,16755957,18443,15307,Tag0,unknown
1567783277948,0,81,1.77978515625E-5,44,60,46,333628,16747525,16757258,25993,28154,16745311,27511,13692,Tag0,unknown
1567783278967,0,-262,-5.7568359375E-5,50,60,53,36526,67073,29003,3089,5194,15732,3494,2432,Tag0,unknown
1567783279987,0,-265,-5.82275390625E-5,21,53,46,628249,317139,16746309,25276,25634,11571,9747,8488,Tag0,unknown
1567783280991,0,-281,-6.17431640625E-5,11,53,40,385140,166376,25713,6052,9863,9224,4846,2204,Tag0,unknown
1567783281995,0,1,2.197265625E-7,1,43,44,620867,16752594,14709,8094,19534,6993,5661,2409,Tag0,unknown
1567783283003,0,29,6.3720703125E-6,1,50,59,93952,16750970,19062,18265,7883,7589,5253,1499,Tag0,unknown
1567783284007,0,-295,-6.48193359375E-5,16,64,59,768399,84925,16452,16768511,16745410,17386,22179,13740,Tag0,unknown
1567783285027,0,-327,-7.18505859375E-5,37,74,36,401176,16763825,14054,2262,5615,13281,5222,4144,Tag0,unknown
1567783286030,0,12,2.63671875E-6,48,70,40,772277,78761,31544,14110,16749099,16750737,32247,9063,Tag0,unknown
1567783287030,0,-257,-5.64697265625E-5,63,60,40,65757,16772785,10193,27593,16776474,16749122,24029,6786,Tag0,unknown
1567783288037,0,86,1.8896484375000003E-5,88,50,38,16762558,8349,8163,8512,3980,73129,16597,5791,Tag0,unknown
1567783289048,0,-274,-6.0205078124999997E-5,91,50,38,538957,73509,22975,20731,32366,16770729,18315,7476,Tag0,unknown
1567783290050,0,-52,-1.142578125E-5,81,54,38,86359,16744421,10910,10966,1906,11096,18234,3483,Tag0,unknown
1567783291050,0,66,1.4501953125E-5,61,54,51,270632,286064,16752468,16762462,16753705,16745891,16752923,4543,Tag0,unknown
1567783292065,0,74,1.6259765625E-5,44,60,51,16755613,5798,3827,1996,6924,5339,6563,2774,Tag0,unknown
1567783293067,0,82,1.8017578124999998E-5,43,70,51,27752,20092,22332,12143,8176,22747,21291,8356,Tag0,unknown
