timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567833918967,25,-123,-2.70263671875E-5,0,0,47,3257,485,1376,749,260,16777160,16777094,55,Tag0,unknown
1567833919974,25,-87,-1.91162109375E-5,0,0,56,333855,162410,14773,16744885,19586,11711,4848,7862,Tag0,unknown
1567833920981,0,48,1.0546875E-5,0,0,56,1117263,96587,16766837,16759042,23664,16749481,6930,7142,Tag0,unknown
1567833921997,0,11,2.4169921875E-6,0,0,42,75610,16750356,11300,6118,7323,5722,2935,2084,Tag0,unknown
1567833923007,0,-274,-6.0205078124999997E-5,0,0,42,1188405,287051,16761471,12071,13102,16745296,18627,6448,Tag0,unknown
1567833924007,0,119,2.6147460937500004E-5,54,44,42,149500,16761816,24539,15809,24155,21030,23642,4806,Tag0,unknown
1567833925007,0,18,3.955078125E-6,60,40,34,108611,16774571,4773,15838,20206,13640,4279,7911,Tag0,unknown
1567833926018,0,-125,-2.74658203125E-5,66,43,34,291770,134155,27761,16754717,12183,16746186,20248,30364,Tag0,unknown
1567833927036,0,-293,-6.43798828125E-5,80,40,34,132824,30877,4886,5891,1000,8658,9051,4052,Tag0,unknown
1567833928043,0,73,1.6040039062500002E-5,84,24,34,947358,16756244,4689,6750,4320,14577,5106,2701,Tag0,unknown
1567833929054,0,-79,-1.7358398437500003E-5,61,11,34,1179704,393347,5987,21951,25713,22933,16770829,8813,Tag0,unknown
1567833930067,0,54,1.1865234375000001E-5,78,3,112,16746462,16757574,12791,4870,19329,16745240,14983,2425,Tag0,unknown
1567833931067,0,83,1.82373046875E-5,57,11,112,119247,16747220,14160,919,4255,5644,4914,1097,Tag0,unknown
1567833932070,0,39,8.5693359375E-6,57,23,112,546436,16776023,18051,14791,16750502,16752812,21321,4136,Tag0,unknown
1567833933080,0,5,1.0986328125E-6,90,53,55,2021329,24220,7716,29820,23240,21759,18368,4774,Tag0,unknown
1567833934084,0,7,1.5380859375E-6,53,64,55,106380,23563,8647,2792,2757,2448,2353,464,Tag0,unknown
1567833935092,0,33,7.2509765625E-6,43,70,55,1405284,16746226,21368,5579,10806,4055,5197,3029,Tag0,unknown
1567833936099,0,-260,-5.712890625E-5,40,74,55,16776261,16745129,10085,12016,13564,21826,15234,3945,Tag0,unknown
1567833937106,0,54,1.1865234375000001E-5,24,74,55,206951,16750003,20223,23731,31137,12000,14041,13094,Tag0,unknown
1567833938112,0,-315,-6.92138671875E-5,61,70,36,92323,1845,2531,2683,8594,4045,2534,1679,Tag0,unknown
1567833939120,0,-342,-7.5146484375E-5,70,75,36,392630,80338,16759222,27738,9674,17957,18924,8956,Tag0,unknown
1567833940126,0,54,1.1865234375000001E-5,57,75,36,215154,16772044,10376,15050,15239,15572,20984,8338,Tag0,unknown
1567833941133,0,17,3.7353515625000003E-6,83,75,36,22411,3590,9168,13263,14717,23662,28267,6079,Tag0,unknown
1567833942134,0,-273,-5.998535156250001E-5,57,84,36,25552,30784,16824,23330,17272,11726,9117,8922,Tag0,unknown
1567833943177,0,75,1.64794921875E-5,87,63,55,19928,8481,4114,7581,16745505,29081,16146,2784,Tag0,unknown
1567833944190,0,42,9.228515625000002E-6,77,75,41,16773597,82825,16773011,14446,22431,23980,24311,4103,Tag0,unknown
1567833945192,0,-141,-3.09814453125E-5,44,66,37,90312,26165,5719,7476,6522,4814,4112,1144,Tag0,unknown
1567833946206,0,65,1.42822265625E-5,30,51,37,397225,303694,70434,24123,16749444,16745612,24236,17535,Tag0,unknown
1567833947212,0,39,8.5693359375E-6,1,80,37,623727,46948,157047,16752114,12213,16745248,16765805,4229,Tag0,unknown
1567833948239,0,-91,-1.99951171875E-5,1,69,49,94669,14469,3440,6601,11504,4311,6482,5678,Tag0,unknown
