timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567782996084,25,43,9.448242187500001E-6,0,0,56,0,0,0,1,0,1,1,0,Tag0,unknown
1567782997091,25,-40,-8.7890625E-6,0,0,56,102,19,10,7,3,3,1,0,Tag0,unknown
1567782998111,0,-355,-7.80029296875E-5,0,0,56,55563,25102,2891,3273,1240,2829,1917,2398,Tag0,unknown
1567782999119,0,114,2.5048828125000003E-5,0,0,36,113365,16748145,16339,2423,6547,5110,1668,1254,Tag0,unknown
1567783000119,0,54,1.1865234375000001E-5,0,0,36,113365,16748145,16339,2423,6547,5110,1668,1254,Tag0,unknown
1567783001172,0,35,7.6904296875E-6,0,0,46,716217,16774971,16757637,5514,17791,17345,12343,13235,Tag0,unknown
1567783002193,0,59,1.29638671875E-5,53,53,53,186010,7346,6466,5716,1789,7522,3884,3851,Tag0,unknown
1567783003222,0,103,2.26318359375E-5,43,40,53,345115,189588,28743,20010,15147,23832,21197,7059,Tag0,unknown
1567783004231,0,-108,-2.3730468750000002E-5,41,60,53,508602,193188,16769258,16758103,17722,16744915,10835,7942,Tag0,unknown
1567783005232,0,-4,-8.7890625E-7,35,47,39,2869298,217638,7748,95414,28952,77499,16767955,12446,Tag0,unknown
1567783006276,0,24,5.2734375E-6,35,75,40,2719093,1131544,301464,441525,44087,151605,86800,16748078,Tag0,unknown
1567783007291,0,-323,-7.09716796875E-5,35,69,40,624376,16754579,16747441,8737,2813,16764,10579,2201,Tag0,unknown
1567783008299,0,87,1.91162109375E-5,51,70,42,565369,68383,16744668,15651,19818,16752091,19330,9513,Tag0,unknown
1567783009299,0,290,6.3720703125E-5,35,64,43,16768607,16776045,9038,8882,7585,6779,6093,2547,Tag0,unknown
1567783010335,0,66,1.4501953125E-5,47,43,43,551113,16745108,9665,825,7802,7020,4291,3209,Tag0,unknown
1567783011341,0,-578,-1.27001953125E-4,44,24,45,39827,141606,13197,16747429,28308,16747443,28153,17109,Tag0,unknown
1567783012356,0,-269,-5.9106445312499996E-5,27,3,45,1171163,587585,12184,16511,31652,70692,16746018,9244,Tag0,unknown
1567783013359,0,-277,-6.0864257812500005E-5,20,16,36,1468604,477300,137476,16752125,16775108,23799,23599,16941,Tag0,unknown
1567783014386,0,-122,-2.6806640625E-5,26,27,36,78580,16176,6275,3950,14799,6254,8482,706,Tag0,unknown
1567783015391,0,76,1.669921875E-5,41,43,37,16746436,25150,12825,21002,16744827,16745091,12745,4755,Tag0,unknown
1567783016410,0,80,1.7578125E-5,57,70,37,2011549,16755232,5968,25230,19021,23629,21711,7367,Tag0,unknown
1567783017431,0,-108,-2.3730468750000002E-5,64,75,37,397867,36827,16744807,14929,8828,8109,3362,1659,Tag0,unknown
1567783018451,0,41,9.008789062499999E-6,61,83,37,1390489,80075,65455,24179,16749117,32259,16752514,21162,Tag0,unknown
1567783019470,0,76,1.669921875E-5,47,77,55,470018,69362,11946,17075,16761045,17405,16747744,6957,Tag0,unknown
1567783020471,0,67,1.4721679687500002E-5,41,74,46,278739,30704,4735,10606,11535,9788,6282,5895,Tag0,unknown
1567783021479,0,-258,-5.6689453125000004E-5,77,66,46,90167,26534,9427,7279,16580,16746458,9848,6610,Tag0,unknown
1567783022485,0,-282,-6.1962890625E-5,84,57,40,56934,35236,16752695,14872,19773,16771259,8196,2074,Tag0,unknown
1567783023492,0,-41,-9.008789062499999E-6,83,53,40,625705,212611,15979,23941,12836,16751323,22639,7055,Tag0,unknown
1567783024555,0,-285,-6.26220703125E-5,60,29,41,16758677,16757526,520,1481,1659,1553,508,736,Tag0,unknown
1567783025557,0,64,1.40625E-5,27,41,41,137351,16749356,21566,5345,3969,4723,11981,4573,Tag0,unknown
1567783026565,0,82,1.8017578124999998E-5,11,43,41,16771704,16749991,9567,4759,2713,5298,10472,1523,Tag0,unknown
1567783027571,0,45,9.8876953125E-6,29,60,40,16769292,7503,2032,9212,3396,11920,5228,670,Tag0,unknown
1567783028590,0,-291,-6.39404296875E-5,60,96,42,55002,8312,16717,3295,5157,8517,2947,1394,Tag0,unknown
1567783029610,0,75,1.64794921875E-5,81,88,44,75800,30705,7085,12265,10864,20708,10685,4899,Tag0,unknown
