timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567583070152,25,-294,-6.4599609375E-5,0,0,40,134,23,4,9,5,11,20,5,Tag0,unknown
1567583071170,0,-282,-6.1962890625E-5,0,0,40,444118,71771,6371,18224,16102,12673,8575,5332,Tag0,unknown
1567583072179,0,3,6.591796875E-7,0,0,40,499896,69831,5479,30162,26655,16753598,23032,15937,Tag0,unknown
1567583073186,0,-278,-6.108398437500001E-5,0,0,40,520897,82374,6953,532,30987,16751087,28774,3849,Tag0,unknown
1567583074191,0,-282,-6.1962890625E-5,37,53,40,896651,134320,22717,16766547,24132,16748271,19814,5968,Tag0,unknown
1567583075191,0,266,5.8447265625E-5,29,64,40,439727,97670,16746499,11211,7110,21664,10684,12774,Tag0,unknown
1567583076191,0,3,6.591796875E-7,53,75,45,16744416,7021,2455,3013,2210,10832,4784,2346,Tag0,unknown
1567583077197,0,57,1.2524414062500001E-5,75,80,45,43036,6233,1222,1224,2224,6449,7742,7618,Tag0,unknown
1567583078204,0,37,8.1298828125E-6,75,81,45,597852,73695,28303,23970,14762,25215,16748730,3992,Tag0,unknown
1567583079211,0,19,4.1748046875E-6,78,70,57,100480,51490,2535,15887,20547,24839,15937,12452,Tag0,unknown
1567583080218,0,-301,-6.613769531250001E-5,41,51,57,794444,392516,4132,22054,16761655,16765849,12753,18738,Tag0,unknown
1567583081224,0,-69,-1.51611328125E-5,43,57,38,16757666,14898,18986,10503,20707,16756981,23974,15828,Tag0,unknown
1567583082230,0,71,1.56005859375E-5,38,50,38,239324,28084,5042,1380,1971,5336,670,721,Tag0,unknown
1567583083230,0,23,5.0537109375E-6,50,70,38,1804079,16761130,66249,88578,10987,87053,29658,12408,Tag0,unknown
1567583084230,0,54,1.1865234375000001E-5,63,97,38,41185,16749725,9391,16758801,14469,25844,27772,13950,Tag0,unknown
1567583085234,0,20,4.39453125E-6,41,96,50,136732,33597,23974,22708,17104,16754679,23036,24686,Tag0,unknown
1567583086241,0,64,1.40625E-5,54,84,50,16744722,32050,1011,1946,7851,11209,7799,862,Tag0,unknown
1567583087249,0,50,1.0986328125E-5,69,69,50,18137,9006,3977,6049,20318,26334,7612,5622,Tag0,unknown
1567583088257,0,68,1.4941406250000001E-5,78,66,35,344596,26857,16560,21432,10361,16745974,25559,5457,Tag0,unknown
1567583089263,0,51,1.1206054687499999E-5,91,66,35,16771375,29384,10006,15697,16554,16759450,28146,13060,Tag0,unknown
1567583090269,0,57,1.2524414062500001E-5,88,87,35,3723,30606,13909,20212,21397,18705,22674,4361,Tag0,unknown
1567583091276,0,-297,-6.525878906250001E-5,88,88,35,16754023,7306,4605,7610,20769,25124,29033,7638,Tag0,unknown
1567583092283,0,-281,-6.17431640625E-5,77,78,35,266457,74911,6901,22180,28415,20733,16254,12175,Tag0,unknown
1567583093290,0,84,1.8457031250000004E-5,77,81,35,5194,4905,13493,12432,16747082,30337,15910,12544,Tag0,unknown
1567583094297,0,25,5.4931640625E-6,87,69,35,35565,11477,1347,2655,4679,8232,3501,2894,Tag0,unknown
1567583095304,0,89,1.95556640625E-5,57,70,35,192072,57057,25565,18152,5366,16747962,31136,9257,Tag0,unknown
1567583096311,0,60,1.318359375E-5,77,66,35,663336,18803,1800,3015,1351,14251,3750,1449,Tag0,unknown
1567583097318,0,17,3.7353515625000003E-6,70,67,35,20055,13611,17503,14299,28889,29642,25302,16562,Tag0,unknown
1567583098325,0,-296,-6.50390625E-5,84,70,35,10430,8153,5535,10756,17351,16772288,12736,3911,Tag0,unknown
1567583099331,0,34,7.4707031250000005E-6,91,80,35,155631,9953,5743,6898,2675,9480,4973,1286,Tag0,unknown
