timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567609292463,25,44,9.66796875E-6,0,0,51,12,1,0,0,0,1,1,1,Tag0,unknown
1567609293469,25,-127,-2.79052734375E-5,0,0,51,337,20,13,25,22,17,19,11,Tag0,unknown
1567609294479,25,-134,-2.9443359375000003E-5,0,0,58,1338339,1062529,349949,233483,16776744,190465,204146,16747300,Tag0,unknown
1567609295499,0,-89,-1.95556640625E-5,0,0,39,357404,16762555,16758225,24260,22600,7330,11051,9099,Tag0,unknown
1567609296499,0,-290,-6.3720703125E-5,0,0,43,2481649,16764753,16750875,16752543,8655,24870,16762176,9067,Tag0,unknown
1567609297515,0,90,1.9775390625E-5,0,0,39,49454,16773378,2913,5157,1769,11524,9777,714,Tag0,unknown
1567609298523,0,-122,-2.6806640625E-5,50,48,40,173715,16771974,31925,20456,9503,18021,10101,8185,Tag0,unknown
1567609299528,0,-358,-7.8662109375E-5,50,53,40,248772,16748510,14900,2257,5057,5250,6952,2731,Tag0,unknown
1567609300536,0,27,5.9326171875000005E-6,53,43,39,1660904,1151410,92522,25895,71997,135129,70479,16753654,Tag0,unknown
1567609301542,0,-42,-9.228515625000002E-6,69,47,41,1393689,248445,35228,16746323,65816,91029,78424,16762245,Tag0,unknown
1567609302549,0,257,5.64697265625E-5,63,40,44,450730,137409,16747791,11281,4671,20991,25327,7961,Tag0,unknown
1567609303556,0,-315,-6.92138671875E-5,77,21,34,115522,16754192,2023,1216,4365,8543,11564,2465,Tag0,unknown
1567609304563,0,-61,-1.34033203125E-5,88,37,39,178617,30545,1589,16011,6690,8557,5613,4959,Tag0,unknown
1567609305570,0,41,9.008789062499999E-6,78,34,45,16747116,8390,464,1353,313,1361,1019,574,Tag0,unknown
1567609306577,0,116,2.548828125E-5,80,41,40,960919,157810,51082,23407,12352,16750099,23440,8090,Tag0,unknown
1567609307583,0,84,1.8457031250000004E-5,70,61,39,169059,24910,9135,7821,1006,5497,4420,5316,Tag0,unknown
1567609308594,0,112,2.4609375E-5,50,50,39,293541,306442,16747731,7203,6034,26975,21717,8365,Tag0,unknown
1567609309599,0,-147,-3.22998046875E-5,34,54,39,73992,16754829,17190,1941,4186,3412,2759,2314,Tag0,unknown
1567609310609,0,-267,-5.86669921875E-5,16,43,40,842031,396163,16758153,16762042,16761710,29268,16745256,13059,Tag0,unknown
1567609311611,0,-79,-1.7358398437500003E-5,11,44,40,1246785,150105,87895,29008,9328,26514,16755389,8700,Tag0,unknown
1567609312619,0,-295,-6.48193359375E-5,17,51,52,1959014,1164135,16768206,206307,73613,137149,16762998,62275,Tag0,unknown
1567609313625,0,-298,-6.5478515625E-5,21,50,45,40184,16771979,16493,9484,2802,5197,5199,2709,Tag0,unknown
1567609314632,0,68,1.4941406250000001E-5,47,56,38,1303088,144703,16757441,19573,10602,16750434,29680,16678,Tag0,unknown
1567609315639,0,-263,-5.7788085937500005E-5,53,54,41,1958797,117679,132610,25041,16744735,16757886,16757806,15050,Tag0,unknown
1567609316647,0,16,3.515625E-6,56,64,41,83235,16745121,20037,2346,1453,5582,7107,1948,Tag0,unknown
1567609317653,0,-293,-6.43798828125E-5,74,64,39,818595,15680,5162,2816,2543,3315,4432,1044,Tag0,unknown
1567609318661,0,-103,-2.26318359375E-5,75,63,40,1987973,291974,16747259,94449,66327,84960,22409,16748235,Tag0,unknown
1567609319667,0,-331,-7.272949218750001E-5,69,50,40,669966,222965,26961,16345,27500,29230,16769555,8327,Tag0,unknown
1567609320673,0,-259,-5.69091796875E-5,53,44,40,591599,207291,22365,16760376,11596,13276,22464,9582,Tag0,unknown
1567609321680,0,-326,-7.163085937500001E-5,66,38,41,1069951,218899,16761302,10236,4572,75173,11105,9546,Tag0,unknown
1567609322687,0,-298,-6.5478515625E-5,44,40,38,591938,88310,13832,30140,14450,10711,25459,9193,Tag0,unknown
