timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567586256626,0,55,1.20849609375E-5,0,0,46,337982,30928,65712,9817,16764628,16860,11044,6951,Tag0,unknown
1567586257630,0,-96,-2.109375E-5,0,0,46,685348,381541,142888,138883,16769899,25576,16747358,7630,Tag0,unknown
1567586258637,0,-299,-6.56982421875E-5,0,0,46,79435,16764233,15001,14699,12483,14658,4657,6595,Tag0,unknown
1567586259644,0,-96,-2.109375E-5,40,41,46,234498,333580,16757625,159381,23693,16744916,12100,12716,Tag0,unknown
1567586260652,0,5,1.0986328125E-6,48,23,46,252418,74782,14812,11984,18922,12905,6160,2477,Tag0,unknown
1567586261660,0,23,5.0537109375E-6,61,4,37,217206,16770392,12496,4202,6293,12832,4989,2597,Tag0,unknown
1567586262665,0,-122,-2.6806640625E-5,78,1,45,1352410,134487,3668,7928,24553,31296,16751712,14531,Tag0,unknown
1567586263683,0,49,1.07666015625E-5,96,1,45,1964567,50846,4388,18625,16750571,16748117,26317,9826,Tag0,unknown
1567586264683,0,112,2.4609375E-5,100,13,39,1019302,16770795,16770000,22709,18643,25697,31683,4555,Tag0,unknown
1567586265689,0,105,2.30712890625E-5,97,41,39,1291898,150866,16776505,15559,5118,30106,17841,16689,Tag0,unknown
1567586266693,0,28,6.15234375E-6,94,66,39,141056,24030,2604,9988,7771,7189,3975,5140,Tag0,unknown
1567586267700,0,-124,-2.724609375E-5,88,83,39,71653,19161,3469,9284,7396,4839,6279,2551,Tag0,unknown
1567586268706,0,87,1.91162109375E-5,91,80,39,944954,55140,16770453,16764349,23035,16761872,25439,16752576,Tag0,unknown
1567586269715,0,-269,-5.9106445312499996E-5,100,69,39,16771546,16774554,21273,8052,16749464,31098,22561,9662,Tag0,unknown
1567586270721,0,40,8.7890625E-6,100,57,39,56245,217804,21044,31040,16762630,16746796,16101,11013,Tag0,unknown
1567586271742,0,-322,-7.0751953125E-5,100,43,36,264375,134852,9745,15487,18322,16753568,16744717,12275,Tag0,unknown
1567586272750,0,-338,-7.426757812499999E-5,100,35,36,32231,16752375,5245,11654,3702,8667,3686,3386,Tag0,unknown
1567586273757,0,-338,-7.426757812499999E-5,100,40,36,68838,27988,11759,16146,28598,16750197,16757186,12392,Tag0,unknown
1567586274765,0,56,1.23046875E-5,100,54,36,145839,12389,5483,4981,4770,4861,4314,7996,Tag0,unknown
1567586275770,0,-266,-5.8447265625E-5,97,56,36,94657,27347,1485,4281,4726,11554,4020,1545,Tag0,unknown
1567586276772,0,24,5.2734375E-6,100,54,39,18152,25980,18459,18966,28312,72033,7951,1689,Tag0,unknown
1567586277772,0,101,2.2192382812500002E-5,93,40,41,883350,103482,10174,13497,15023,31378,19858,16370,Tag0,unknown
1567586278776,0,-297,-6.525878906250001E-5,78,11,41,144689,50153,7285,708,6730,7491,4913,4161,Tag0,unknown
1567586279783,0,-286,-6.2841796875E-5,63,20,41,81049,16748187,3123,8283,2316,4769,6302,660,Tag0,unknown
1567586280789,0,41,9.008789062499999E-6,47,16,41,70713,28293,3698,4259,2430,6191,4064,705,Tag0,unknown
1567586281796,0,103,2.26318359375E-5,38,16,41,814709,344580,20580,22689,19966,31041,12520,6913,Tag0,unknown
1567586282803,0,22,4.833984375E-6,56,35,41,72338,16750565,5654,15404,23836,19638,28373,10995,Tag0,unknown
1567586283810,0,-8,-1.7578125E-6,74,38,47,25274,12912,16303,10990,16760898,22165,13422,5078,Tag0,unknown
1567586284818,0,-215,-4.72412109375E-5,77,44,36,1417377,16774806,24688,27603,16756699,28938,22028,13572,Tag0,unknown
1567586285824,0,40,8.7890625E-6,87,51,53,219770,18786,3670,2338,7682,6066,5215,1183,Tag0,unknown
1567586286831,0,90,1.9775390625E-5,87,69,53,16760813,16759691,66441,23204,10108,16758302,24002,6161,Tag0,unknown
1567586287831,0,52,1.142578125E-5,88,64,53,149027,31129,9537,9059,20770,16745920,18034,11495,Tag0,unknown
1567586288833,0,49,1.07666015625E-5,100,56,47,1613,18434,8804,14637,16751822,16763829,32612,11269,Tag0,unknown
1567586289834,0,16,3.515625E-6,100,67,47,80134,22555,6915,6860,4180,9948,2291,1889,Tag0,unknown
1567586290842,0,-36,-7.91015625E-6,100,63,47,16752741,23715,22007,32606,16752335,28367,8758,15104,Tag0,unknown
1567586291848,0,-274,-6.0205078124999997E-5,88,66,38,26069,141546,16774191,16093,79310,16750838,32010,4476,Tag0,unknown
1567586292855,0,40,8.7890625E-6,74,77,38,404698,19971,10830,2653,5338,7778,2225,4878,Tag0,unknown
1567586293863,0,60,1.318359375E-5,70,75,38,20772,16776261,17156,25381,16746125,27729,16868,25267,Tag0,unknown
1567586294869,0,-264,-5.80078125E-5,69,70,35,92405,21597,5293,13556,6371,11205,4431,2725,Tag0,unknown
1567586295876,0,11,2.4169921875E-6,67,60,35,424481,66204,5774,5642,3758,11256,4704,1644,Tag0,unknown
1567586296883,0,21,4.614257812500001E-6,69,56,35,402768,81230,22133,21758,19577,16747848,28709,10430,Tag0,unknown
1567586297890,0,35,7.6904296875E-6,74,61,35,16766997,20061,13165,4050,2982,13758,4554,4462,Tag0,unknown
1567586298897,0,24,5.2734375E-6,80,63,35,472144,14906,9836,28023,27198,27623,16750719,8165,Tag0,unknown
1567586299904,0,20,4.39453125E-6,100,77,38,11786,12588,14574,8767,10959,16753455,9642,4652,Tag0,unknown
1567586300904,0,-258,-5.6689453125000004E-5,96,70,38,1111812,16755381,7963,5403,3181,11450,5519,1486,Tag0,unknown
1567586301904,0,27,5.9326171875000005E-6,90,66,38,1472527,101755,16752118,28086,23450,16749840,16748832,24029,Tag0,unknown
1567586302908,0,6,1.318359375E-6,78,63,38,23505,38494,16754738,19437,21609,28936,10726,15649,Tag0,unknown
1567586303914,0,-265,-5.82275390625E-5,64,75,38,16751095,16748710,13923,16752087,7607,25779,18262,3841,Tag0,unknown
1567586304921,0,34,7.4707031250000005E-6,63,87,52,73307,16765010,16744941,7317,22551,17757,29033,5298,Tag0,unknown
1567586305928,0,27,5.9326171875000005E-6,66,87,52,303656,16554,1108,11715,11295,6184,5752,1058,Tag0,unknown
1567586306935,0,49,1.07666015625E-5,61,83,38,34024,142092,16771107,8166,16763390,22842,19535,5651,Tag0,unknown
1567586307942,0,43,9.448242187500001E-6,54,78,38,65071,13522,15357,2548,12624,4782,7727,1196,Tag0,unknown
1567586308949,0,64,1.40625E-5,64,74,38,20586,16906,2160,17296,27231,16523,22597,4990,Tag0,unknown
1567586309956,0,27,5.9326171875000005E-6,74,66,38,342077,16755806,11192,9622,21193,31643,26481,18484,Tag0,unknown
1567586310964,0,-85,-1.86767578125E-5,87,67,38,76940,16766527,26572,27534,16766899,16757094,24004,7307,Tag0,unknown
1567586311970,0,84,1.8457031250000004E-5,87,41,38,193976,335308,5743,32518,29499,16768734,20069,5204,Tag0,unknown
1567586312983,0,-277,-6.0864257812500005E-5,77,44,38,406268,50659,16750503,23273,26913,29176,16086,12098,Tag0,unknown
1567586313983,0,76,1.669921875E-5,60,41,38,43567,16766027,8831,4505,5132,6863,5635,2568,Tag0,unknown
1567586314990,0,55,1.20849609375E-5,61,16,38,55921,16747379,1101,1941,6406,16834,7640,3658,Tag0,unknown
