timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567609462859,25,86,1.8896484375000003E-5,0,0,42,202628,82875,7365,10778,16116,12610,8404,4965,Tag0,unknown
1567609463878,0,-311,-6.833496093750001E-5,0,0,42,1028323,341517,16744999,14405,14610,8464,12720,5531,Tag0,unknown
1567609464883,0,40,8.7890625E-6,0,0,39,817728,288342,16770347,16759146,24130,104692,80340,28644,Tag0,unknown
1567609465890,0,304,6.6796875E-5,0,0,41,390463,50383,8988,16529,7147,12238,20731,8626,Tag0,unknown
1567609466897,0,-100,-2.197265625E-5,44,44,40,1259289,199032,5282,16749198,9269,32245,27366,7890,Tag0,unknown
1567609467904,0,64,1.40625E-5,50,64,43,1313777,360617,16772948,16775477,21629,75390,38102,16754576,Tag0,unknown
1567609468911,0,-268,-5.8886718750000006E-5,51,88,43,315535,36978,133397,17275,10790,24381,29604,1966,Tag0,unknown
1567609469917,0,42,9.228515625000002E-6,61,81,43,309969,253248,23976,67965,16770522,45708,16759702,25434,Tag0,unknown
1567609470925,0,108,2.3730468750000002E-5,56,56,42,909215,239267,23837,4050,2434,25371,16756253,4283,Tag0,unknown
1567609471931,0,99,2.1752929687500003E-5,53,23,42,2046390,1420594,16760924,137144,16775500,155086,77789,16748999,Tag0,unknown
1567609472938,0,-40,-8.7890625E-6,41,1,40,1318766,719272,91350,15640,16745300,15302,16918,11275,Tag0,unknown
1567609473947,0,-348,-7.646484375E-5,37,3,87,1424899,254899,138492,16745115,16773982,16770694,28694,32308,Tag0,unknown
1567609474952,0,-330,-7.2509765625E-5,43,23,87,1345278,501651,97195,39798,16750912,154009,16771237,16745034,Tag0,unknown
1567609475960,0,-337,-7.40478515625E-5,50,48,41,3029275,353197,107665,38624,74137,144349,241731,16767806,Tag0,unknown
1567609476966,0,-344,-7.558593750000001E-5,64,54,39,730338,275791,17051,16766430,10096,16756417,19372,7492,Tag0,unknown
1567609477973,0,-275,-6.04248046875E-5,69,47,39,176725,16761214,13528,2261,1483,15482,5523,2339,Tag0,unknown
1567609478980,0,-80,-1.7578125E-5,60,26,40,87530,72977,1127,1440,2631,5396,2616,1388,Tag0,unknown
1567609479988,0,-301,-6.613769531250001E-5,53,11,37,213990,83229,6241,4107,3365,7851,3436,810,Tag0,unknown
1567609480994,0,-262,-5.7568359375E-5,48,26,50,786312,118074,73057,5745,3441,19707,14283,9468,Tag0,unknown
1567609482001,0,52,1.142578125E-5,41,41,50,1728251,129318,16774870,16750869,5794,24449,8288,16537,Tag0,unknown
1567609483008,0,87,1.91162109375E-5,51,66,39,3304768,35946,18259,16749075,16769809,16758935,44800,24920,Tag0,unknown
1567609484018,0,99,2.1752929687500003E-5,63,63,40,252383,24129,1896,1302,2927,9308,6254,1318,Tag0,unknown
1567609485022,0,-106,-2.3291015625000003E-5,63,54,40,914022,122709,5856,16748651,15488,18929,19572,17126,Tag0,unknown
1567609486029,0,103,2.26318359375E-5,66,48,40,391256,30398,6922,3451,3061,3983,2997,2398,Tag0,unknown
1567609487035,0,-257,-5.64697265625E-5,66,40,39,40898,19384,466,3206,2171,7955,7789,1368,Tag0,unknown
1567609488043,0,-324,-7.119140625E-5,54,64,38,2823622,808676,133894,375976,16770257,87231,86415,16751594,Tag0,unknown
1567609489049,0,84,1.8457031250000004E-5,54,54,36,1199906,475832,10784,16752599,16745735,16756891,26580,20963,Tag0,unknown
1567609490056,0,-77,-1.69189453125E-5,61,64,36,115630,8073,4566,3621,1777,4588,2318,955,Tag0,unknown
1567609491064,0,-95,-2.08740234375E-5,54,60,42,1827480,406192,17456,16751872,65721,76185,16767138,6719,Tag0,unknown
1567609492070,0,-260,-5.712890625E-5,66,54,42,95006,3014,669,1107,190,1578,871,166,Tag0,unknown
1567609493077,0,-279,-6.13037109375E-5,77,61,42,1335292,16764715,7173,4929,4906,16291,15346,10116,Tag0,unknown
1567609494084,0,-278,-6.108398437500001E-5,75,57,44,642528,16776959,16753661,8752,5569,27270,18884,13526,Tag0,unknown
1567609495090,0,-136,-2.9882812500000002E-5,78,75,44,550149,32208,7020,9574,2831,11479,25504,7322,Tag0,unknown
1567609496098,0,-111,-2.43896484375E-5,66,77,40,52503,16758152,10731,12278,3533,4647,6273,2031,Tag0,unknown
1567609497105,0,-266,-5.8447265625E-5,63,91,40,3039651,112455,46131,27995,31672,16756853,97733,15317,Tag0,unknown
1567609498111,0,21,4.614257812500001E-6,63,75,40,1400949,228790,8364,16750063,71934,72039,16766142,8332,Tag0,unknown
1567609499118,0,11,2.4169921875E-6,60,69,38,1304153,197294,24676,16763173,27005,16760467,24993,12988,Tag0,unknown
1567609500124,0,59,1.29638671875E-5,70,69,38,1394441,30482,13729,6170,7606,14320,23319,1760,Tag0,unknown
1567609501131,0,-100,-2.197265625E-5,80,66,37,228208,73046,18394,16775966,16757284,69285,16756031,8640,Tag0,unknown
1567609502140,0,114,2.5048828125000003E-5,78,74,37,68074,16760602,12802,2195,5052,14118,6839,4642,Tag0,unknown
1567609503144,0,-260,-5.712890625E-5,78,88,37,293336,204334,135495,47256,23766,68541,16770038,16761285,Tag0,unknown
1567609504152,0,-266,-5.8447265625E-5,83,80,37,367616,63469,19037,30355,27582,82884,16744924,7550,Tag0,unknown
1567609505160,0,39,8.5693359375E-6,80,63,37,682908,160306,23922,12258,16763576,80668,27989,13768,Tag0,unknown
1567609506166,0,88,1.93359375E-5,84,57,37,484057,144353,15159,14586,16028,16774812,16755934,20915,Tag0,unknown
1567609507175,0,-128,-2.8125E-5,91,44,41,407365,160738,16767815,16756352,16772523,47926,16765662,13343,Tag0,unknown
1567609508180,0,-364,-7.998046875E-5,77,43,36,61356,16766231,11309,16777169,1714,5532,1699,1793,Tag0,unknown
1567609509187,0,120,2.63671875E-5,60,57,36,1003955,111228,16773269,6928,7918,8354,20136,4934,Tag0,unknown
1567609510194,0,91,1.99951171875E-5,54,64,36,1180689,90551,18247,11693,13145,25526,30517,2604,Tag0,unknown
1567609511201,0,-105,-2.30712890625E-5,43,69,36,1438446,224534,82721,16765115,16508,16747395,16745357,18755,Tag0,unknown
1567609512208,0,-285,-6.26220703125E-5,51,64,36,552369,158142,4847,18526,8607,16753243,19606,14124,Tag0,unknown
1567609513215,0,-278,-6.108398437500001E-5,57,60,36,1870461,656566,16772352,149424,21476,75937,89231,16748410,Tag0,unknown
1567609514221,0,-297,-6.525878906250001E-5,47,38,42,992985,189449,2281,4618,19087,12445,4566,3252,Tag0,unknown
1567609515228,0,55,1.20849609375E-5,48,23,41,337452,100429,8430,16043,16295,21871,7173,7617,Tag0,unknown
1567609516235,0,89,1.95556640625E-5,47,35,41,154649,23042,3885,4648,1628,6153,3018,1331,Tag0,unknown
1567609517242,0,92,2.021484375E-5,54,30,42,276278,17600,1049,3179,3697,6129,3069,2138,Tag0,unknown
1567609518249,0,-269,-5.9106445312499996E-5,64,54,42,202853,89079,6624,20711,19264,20360,8447,2670,Tag0,unknown
1567609519256,0,-125,-2.74658203125E-5,70,74,42,1450933,16757241,16750773,15932,3974,27950,15162,4212,Tag0,unknown
1567609520263,0,69,1.51611328125E-5,75,77,42,301699,16751001,5963,17940,4685,16745,22560,3360,Tag0,unknown
1567609521270,0,13,2.8564453125E-6,67,66,42,237997,105712,6717,5360,6685,20567,10618,4071,Tag0,unknown
