timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567666421959,25,43,9.448242187500001E-6,0,0,47,3,1,1,0,0,0,1,1,Tag0,unknown
1567666422967,25,73,1.6040039062500002E-5,0,0,39,299,19,6,6,4,12,5,3,Tag0,unknown
1567666423967,0,107,2.35107421875E-5,0,0,40,308955,16763702,16755455,9386,6240,15247,8170,7041,Tag0,unknown
1567666424974,0,67,1.4721679687500002E-5,0,0,40,36886,31017,6838,5074,9443,5209,4679,4037,Tag0,unknown
1567666425975,0,-139,-3.0541992187500004E-5,0,0,38,89432,115064,6585,5004,26809,27807,13997,12280,Tag0,unknown
1567666426982,0,85,1.86767578125E-5,51,53,38,138823,69349,16773686,19513,19798,23899,21740,12322,Tag0,unknown
1567666427986,0,96,2.109375E-5,34,57,38,156426,204676,3815,76375,16750487,19759,12065,4762,Tag0,unknown
1567666428996,0,-306,-6.723632812500001E-5,56,75,38,75173,25544,22540,25824,7707,14148,19890,9243,Tag0,unknown
1567666430000,0,51,1.1206054687499999E-5,38,96,38,86141,16767099,27447,100674,13455,15048,5335,5042,Tag0,unknown
1567666431007,0,55,1.20849609375E-5,50,100,38,532267,28445,19651,16762764,19892,28938,16719,3676,Tag0,unknown
1567666432011,0,96,2.109375E-5,75,100,38,1488133,78739,11762,35667,15874,28223,13505,6981,Tag0,unknown
1567666433019,0,28,6.15234375E-6,67,100,38,16754052,11750,9443,82665,21315,21371,12233,9036,Tag0,unknown
1567666434025,0,68,1.4941406250000001E-5,100,100,38,12860,30065,8181,16767142,23391,23818,12003,3480,Tag0,unknown
1567666435047,0,-265,-5.82275390625E-5,100,100,38,12701,10528,16749435,11478,15263,21075,10594,8132,Tag0,unknown
1567666436055,0,87,1.91162109375E-5,100,94,38,16751818,16772938,2303,16358,19067,28771,16749966,7048,Tag0,unknown
1567666437064,0,44,9.66796875E-6,100,90,38,9357,7532,3479,16762084,14587,32075,13803,4645,Tag0,unknown
1567666438070,0,69,1.51611328125E-5,97,94,38,337013,21928,16973,85369,16747032,10867,9658,11956,Tag0,unknown
1567666439077,0,4,8.7890625E-7,93,88,38,29275,16745992,28317,10287,11825,28131,15325,4323,Tag0,unknown
1567666440084,0,32,7.03125E-6,93,81,38,16771231,16750636,2712,3212,10793,20386,13330,12700,Tag0,unknown
1567666441092,0,37,8.1298828125E-6,51,67,38,3186962,301376,23715,16763313,27314,19324,16643,6016,Tag0,unknown
1567666442097,0,115,2.52685546875E-5,74,56,38,419841,141656,16745950,31252,16749935,16757850,28522,32497,Tag0,unknown
1567666443097,0,71,1.56005859375E-5,61,47,41,1245123,128312,12467,25357,19741,16762871,31433,7239,Tag0,unknown
1567666444097,0,-26,-5.712890625E-6,61,56,41,1313543,69745,16758346,5882,22246,71788,20776,25247,Tag0,unknown
1567666445102,0,50,1.0986328125E-5,80,67,41,1195541,152422,54544,16759595,29088,16754869,16985,22546,Tag0,unknown
1567666446109,0,-315,-6.92138671875E-5,75,61,41,16770466,16763590,5617,3319,9944,11314,6850,4403,Tag0,unknown
1567666447115,0,-302,-6.6357421875E-5,66,64,42,826487,96017,23725,3981,6348,20067,9266,2998,Tag0,unknown
1567666448122,0,-283,-6.218261718750001E-5,35,64,55,413529,46319,16748802,10325,17990,12960,24502,3227,Tag0,unknown
1567666449129,0,28,6.15234375E-6,27,64,55,127064,57538,77909,25369,13667,19352,16981,6517,Tag0,unknown
1567666450136,0,101,2.2192382812500002E-5,11,64,43,328432,140832,14765,6831,7716,11082,12539,1037,Tag0,unknown
1567666451143,0,113,2.48291015625E-5,11,69,43,1525901,156039,77113,16752910,16748767,16749818,20450,18099,Tag0,unknown
1567666452150,0,81,1.77978515625E-5,23,70,43,794310,99695,66613,26135,25669,16756888,21274,14486,Tag0,unknown
1567666453157,0,18,3.955078125E-6,29,66,43,146731,16752211,11253,3247,3287,7118,4268,1842,Tag0,unknown
1567666454164,0,-279,-6.13037109375E-5,51,69,43,885300,139308,16744972,15580,7485,16757792,31431,2775,Tag0,unknown
1567666455175,0,43,9.448242187500001E-6,53,64,43,112081,16759675,8791,8047,7586,9786,10367,4301,Tag0,unknown
1567666456177,0,-379,-8.32763671875E-5,70,57,43,2040265,16744796,11010,8860,17581,16762520,16857,10595,Tag0,unknown
1567666457185,0,45,9.8876953125E-6,64,53,43,186009,69817,7714,4121,5542,7776,6531,1949,Tag0,unknown
1567666458192,0,-302,-6.6357421875E-5,54,41,43,1912935,171114,6612,12742,25881,16754259,16754053,17292,Tag0,unknown
1567666459199,0,18,3.955078125E-6,74,40,43,120805,13827,2106,4028,2149,14908,7318,3840,Tag0,unknown
1567666460229,0,83,1.82373046875E-5,74,50,43,73646,14586,17952,2079,8758,16747008,16767866,12101,Tag0,unknown
1567666461229,0,-277,-6.0864257812500005E-5,81,63,43,42457,31278,11428,7634,11120,13772,4416,2530,Tag0,unknown
1567666462229,0,-329,-7.229003906250001E-5,69,66,43,383909,118819,16759780,29519,17580,92676,30885,14058,Tag0,unknown
1567666463229,0,90,1.9775390625E-5,69,69,43,1595410,91473,16749137,13345,8587,15880,4923,2599,Tag0,unknown
1567666464234,0,-101,-2.2192382812500002E-5,43,66,43,646152,139977,18453,15106,13510,22327,24486,7950,Tag0,unknown
1567666465266,0,51,1.1206054687499999E-5,40,60,43,632013,16768522,3539,8798,3893,14899,6871,5043,Tag0,unknown
1567666466266,0,18,3.955078125E-6,41,57,43,59996,26389,8029,3301,8114,15172,10248,2025,Tag0,unknown
1567666467279,0,69,1.51611328125E-5,43,47,43,114057,40123,9217,2235,5524,14829,12558,4932,Tag0,unknown
1567666468288,0,25,5.4931640625E-6,66,47,43,994781,75796,22647,16861,29458,89841,16754693,13636,Tag0,unknown
1567666469291,0,-321,-7.053222656250001E-5,63,60,125,446982,301525,243337,154124,16760663,137770,148314,39072,Tag0,unknown
1567666470319,0,-282,-6.1962890625E-5,48,63,125,38955,16596,3323,4158,1685,3076,1534,666,Tag0,unknown
1567666471328,0,19,4.1748046875E-6,47,77,125,343279,16758268,21773,5667,8996,7569,23087,2664,Tag0,unknown
1567666472331,0,-104,-2.28515625E-5,10,64,125,942679,910403,21132,16751946,26671,16758761,16745355,9416,Tag0,unknown
1567666473331,0,-261,-5.73486328125E-5,3,54,38,161306,16776532,6062,13716,16726,9863,4819,3323,Tag0,unknown
1567666474336,0,68,1.4941406250000001E-5,11,54,38,110088,16768290,28520,7002,3949,21177,11410,1010,Tag0,unknown
1567666475343,0,90,1.9775390625E-5,24,54,39,1081773,16764597,16744535,4009,5467,26708,7089,5819,Tag0,unknown
1567666476350,0,-128,-2.8125E-5,43,61,38,813732,16762545,3120,4485,6296,10916,20797,7536,Tag0,unknown
1567666477357,0,22,4.833984375E-6,41,63,40,698119,157587,16748242,17820,16950,19829,11844,15622,Tag0,unknown
1567666478363,0,22,4.833984375E-6,34,57,40,1364413,118298,19830,28528,9124,30282,31208,4897,Tag0,unknown
