timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567666155523,25,8,1.7578125E-6,0,0,0,136125,16765134,18528,13429,6962,7238,6685,6513,Tag0,unknown
1567666156532,0,88,1.93359375E-5,0,0,0,16769324,16754399,17427,7678,25558,12581,15678,4033,Tag0,unknown
1567666157534,0,8,1.7578125E-6,0,0,0,685090,135529,16754148,16748891,16748159,30047,7996,7626,Tag0,unknown
1567666158551,0,52,1.142578125E-5,0,0,0,16764244,42442,12810,18388,12265,15106,15609,3910,Tag0,unknown
1567666159551,0,122,2.6806640625E-5,54,35,45,467023,84902,17331,13239,22725,22542,12734,4408,Tag0,unknown
1567666160553,0,5,1.0986328125E-6,37,34,40,300734,16759688,9112,6011,4608,4648,2302,626,Tag0,unknown
1567666161564,0,98,2.1533203125E-5,40,43,46,699201,16752974,11660,9093,8478,8662,3897,2287,Tag0,unknown
1567666162568,0,-119,-2.6147460937500004E-5,21,24,36,689002,320478,16760232,25084,27566,27336,13840,11425,Tag0,unknown
1567666163577,0,-258,-5.6689453125000004E-5,27,38,41,180895,136937,16763035,16757469,16771570,16772231,9918,18025,Tag0,unknown
1567666164581,0,17,3.7353515625000003E-6,27,21,58,892006,328057,16896,8115,7329,17197,10815,2696,Tag0,unknown
1567666165581,0,53,1.1645507812500002E-5,34,7,88,967969,46941,3749,16885,18252,18888,18051,5207,Tag0,unknown
1567666166581,0,102,2.2412109374999998E-5,75,7,88,284641,219762,1484,8211,16765607,72598,16751787,13535,Tag0,unknown
1567666167596,0,52,1.142578125E-5,75,20,88,16744366,11976,18909,5464,6525,17455,16744958,16702,Tag0,unknown
1567666168610,0,92,2.021484375E-5,100,48,88,105052,10080,2296,2869,5734,8754,4218,1735,Tag0,unknown
1567666169618,0,74,1.6259765625E-5,91,61,34,891087,44821,18759,9747,7239,7584,2617,5766,Tag0,unknown
1567666170624,0,117,2.5708007812499998E-5,63,67,34,220114,49694,1342,5454,7118,12237,19337,4932,Tag0,unknown
1567666171649,0,3,6.591796875E-7,63,61,43,418705,16750304,25394,8807,8816,16750493,16765433,22115,Tag0,unknown
