timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1566668326118,0,28,6.15234375E-6,0,0,0,3884,21650,4984,9291,15133,6206,8115,2463,Tag0,unknown
1566668327124,0,66,1.4501953125E-5,54,34,0,59012,17624,9887,9749,30758,14783,7742,7174,Tag0,unknown
1566668328140,0,-297,-6.525878906250001E-5,37,30,43,732390,131000,16747953,18598,20269,18173,11643,15406,Tag0,unknown
1566668329140,0,16,3.515625E-6,43,48,43,58735,24178,19705,26455,29137,19684,15613,12214,Tag0,unknown
1566668330148,0,48,1.0546875E-5,61,29,43,16764101,31038,7522,6214,15798,18822,22758,28847,Tag0,unknown
1566668331151,0,-263,-5.7788085937500005E-5,27,60,43,10085,20923,16775024,16744349,16771,11497,10837,5004,Tag0,unknown
1566668332157,0,69,1.51611328125E-5,43,84,43,15967,9208,8278,139491,13280,27948,22411,3618,Tag0,unknown
1566668333164,0,-293,-6.43798828125E-5,27,61,43,122636,66399,16744559,17236,25801,17760,9653,7394,Tag0,unknown
1566668334177,0,-268,-5.8886718750000006E-5,1,100,43,18102,16098,21252,215082,5994,3657,3039,9367,Tag0,unknown
1566668335178,0,42,9.228515625000002E-6,3,96,43,16746726,11991,16757561,156004,20767,8259,4590,1972,Tag0,unknown
1566668336185,0,-94,-2.0654296875000002E-5,8,91,43,6929,11236,12344,103918,10373,14592,8567,5334,Tag0,unknown
1566668337193,0,-118,-2.5927734375E-5,14,97,43,19744,16774660,15998,86871,8031,11207,7048,8150,Tag0,unknown
1566668338199,0,71,1.56005859375E-5,30,87,43,6279,5686,19319,16771559,13827,5129,8335,2614,Tag0,unknown
1566668339206,0,43,9.448242187500001E-6,40,83,43,11894,14835,30519,89615,6926,11846,4698,5061,Tag0,unknown
1566668340211,0,40,8.7890625E-6,50,61,43,2816,27970,3778,28210,4521,12134,4305,2054,Tag0,unknown
1566668341220,0,33,7.2509765625E-6,66,56,43,15579,18764,4862,30149,10884,16471,6908,4651,Tag0,unknown
1566668342226,0,77,1.69189453125E-5,83,38,43,4204,16706,11478,12124,18000,9604,4373,9389,Tag0,unknown
1566668343233,0,64,1.40625E-5,87,34,43,17164,20438,18410,16759458,4087,9602,9400,5696,Tag0,unknown
1566668344240,0,-257,-5.64697265625E-5,83,47,43,10219,22636,3767,207588,10736,31659,8719,3414,Tag0,unknown
1566668345247,0,56,1.23046875E-5,56,57,43,4497,31494,8884,36052,12371,4484,2515,3327,Tag0,unknown
1566668346254,0,44,9.66796875E-6,54,61,43,7398,11735,15444,12237,17344,7918,5408,3235,Tag0,unknown
