timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567584621234,0,-74,-1.6259765625E-5,0,0,40,138021,68926,4601,18508,9523,18258,7555,1842,Tag0,unknown
1567584622234,0,91,1.99951171875E-5,0,0,40,517657,16747682,17410,11063,3760,1905,2135,2282,Tag0,unknown
1567584623235,0,50,1.0986328125E-5,0,0,40,23909,8990,13490,16769662,9677,6250,6651,3250,Tag0,unknown
1567584624244,0,81,1.77978515625E-5,43,48,40,10873,29407,16748551,16774206,13063,10535,14074,3177,Tag0,unknown
1567584625250,0,-262,-5.7568359375E-5,44,51,40,54197,35912,16771230,75988,16745514,16676,10725,1799,Tag0,unknown
1567584626256,0,25,5.4931640625E-6,51,57,40,4042,20447,14342,16760107,18424,9465,5755,2886,Tag0,unknown
1567584627265,0,51,1.1206054687499999E-5,43,77,40,14388,12025,30684,33499,9044,3563,4195,2113,Tag0,unknown
1567584628272,0,35,7.6904296875E-6,47,78,40,4839,11120,18548,16764491,8632,8136,4154,3013,Tag0,unknown
1567584629277,0,51,1.1206054687499999E-5,41,90,40,7870,10961,17177,16773781,8312,4516,5741,5256,Tag0,unknown
1567584630284,0,55,1.20849609375E-5,44,90,40,21938,13684,15636,16751561,13206,10225,6926,3465,Tag0,unknown
1567584631291,0,49,1.07666015625E-5,66,77,40,14753,17335,20496,25578,18424,12491,11607,3683,Tag0,unknown
1567584632298,0,83,1.82373046875E-5,54,83,40,9168,13485,16758033,46725,5693,5716,7835,4938,Tag0,unknown
1567584633329,0,89,1.95556640625E-5,67,77,40,13082,12806,13693,16749130,9517,11635,2541,2489,Tag0,unknown
1567584634329,0,-128,-2.8125E-5,64,81,40,10366,22487,16748512,35480,9711,18347,4878,3338,Tag0,unknown
1567584635335,0,-294,-6.4599609375E-5,41,93,40,22940,16745331,84603,82901,12838,4345,4927,1968,Tag0,unknown
1567584636342,0,32,7.03125E-6,57,83,40,20347,15187,16287,16772242,9057,13800,2846,848,Tag0,unknown
1567584637350,0,48,1.0546875E-5,57,87,40,22398,11371,8071,16773680,7450,13339,3797,2720,Tag0,unknown
1567584638356,0,81,1.77978515625E-5,51,81,40,12280,18560,23756,19579,3742,4271,4231,662,Tag0,unknown
1567584639363,0,-258,-5.6689453125000004E-5,64,77,40,11340,16629,10732,16766010,12595,6040,4326,1702,Tag0,unknown
1567584640374,0,69,1.51611328125E-5,63,70,40,12615,15579,1183,16765824,16509,8738,3725,5637,Tag0,unknown
1567584641377,0,106,2.3291015625000003E-5,56,75,40,7939,20336,9524,45816,3426,14664,4422,2627,Tag0,unknown
1567584642384,0,123,2.70263671875E-5,57,83,40,16744787,8665,16761059,87538,11397,10205,6558,1276,Tag0,unknown
1567584643391,0,0,0.0,66,83,40,7896,12141,22844,16757048,14624,13068,4800,1945,Tag0,unknown
1567584644397,0,98,2.1533203125E-5,67,83,40,4268,13810,3760,16774208,28530,10941,2274,6209,Tag0,unknown
