timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567594390658,25,96,2.109375E-5,0,0,38,6961,2920,123,213,186,91,75,109,Tag0,unknown
1567594391663,25,-315,-6.92138671875E-5,0,0,36,108949,16773261,9108,17072,4771,6727,9790,6184,Tag0,unknown
1567594392673,0,57,1.2524414062500001E-5,0,0,35,135646,16746015,8170,19580,16757616,16560,8609,6996,Tag0,unknown
1567594393678,0,-269,-5.9106445312499996E-5,0,0,35,212483,19223,1592,13608,2775,2814,2682,1793,Tag0,unknown
1567594394686,0,87,1.91162109375E-5,0,0,35,93171,16749954,9181,20516,13178,11397,21014,15889,Tag0,unknown
1567594395690,0,74,1.6259765625E-5,41,44,35,43255,43295,16749375,16752651,30398,26784,6553,10139,Tag0,unknown
1567594396699,0,-298,-6.5478515625E-5,53,67,35,24292,15993,19248,30206,20100,16567,16756970,2766,Tag0,unknown
1567594397705,0,87,1.91162109375E-5,47,91,35,30726,16750227,6450,75995,13694,10450,8599,12025,Tag0,unknown
1567594398712,0,102,2.2412109374999998E-5,57,100,35,14204,32627,17071,16748136,14477,21097,8957,2523,Tag0,unknown
1567594399723,0,9,1.9775390625E-6,51,100,35,19257,16750533,28653,36986,8173,16256,14320,3899,Tag0,unknown
1567594400726,0,75,1.64794921875E-5,41,100,35,14221,22875,28981,71875,13064,18059,14922,7294,Tag0,unknown
1567594401734,0,28,6.15234375E-6,35,100,35,16752284,14972,16757269,16761832,3829,6919,3452,4587,Tag0,unknown
1567594402741,0,26,5.712890625E-6,27,100,35,142414,27620,31099,58248,27281,29341,7672,10650,Tag0,unknown
1567594403746,0,-126,-2.7685546875E-5,26,87,37,265677,66228,12094,16302,12036,8250,8733,2790,Tag0,unknown
1567594404754,0,40,8.7890625E-6,23,48,34,1087786,211047,20754,16757718,81695,31130,24371,4759,Tag0,unknown
1567594405761,0,25,5.4931640625E-6,44,11,34,325668,45555,28232,16820,8013,16745420,7332,10712,Tag0,unknown
1567594406768,0,11,2.4169921875E-6,64,1,37,45043,29978,9449,11376,14627,29918,18910,16475,Tag0,unknown
1567594407775,0,69,1.51611328125E-5,78,1,37,70345,33531,14150,16755354,12267,16745061,16969,12112,Tag0,unknown
1567594408782,0,0,0.0,70,1,37,344440,278755,28251,16753472,16750896,28073,26387,9962,Tag0,unknown
1567594409789,0,75,1.64794921875E-5,70,1,40,446839,195935,16763350,78268,16760083,92397,16760254,4302,Tag0,unknown
1567594410796,0,-357,-7.844238281250001E-5,44,1,33,1089978,40590,25948,16765227,13037,20523,26450,11308,Tag0,unknown
1567594411803,0,-293,-6.43798828125E-5,53,1,33,2119734,74648,5766,15593,6605,16747868,22329,1774,Tag0,unknown
1567594412809,0,90,1.9775390625E-5,84,1,33,74628,23635,16699,21480,17360,16765110,13856,22939,Tag0,unknown
1567594413817,0,65,1.42822265625E-5,57,3,33,398970,66058,18165,18102,22754,4911,16748,3000,Tag0,unknown
1567594414823,0,18,3.955078125E-6,63,8,33,262666,54752,16753304,78651,12256,16756310,9709,10403,Tag0,unknown
1567594415831,0,-289,-6.35009765625E-5,51,8,53,756558,273020,16962,24806,6500,66464,16759258,22435,Tag0,unknown
1567594416841,0,13,2.8564453125E-6,21,10,36,605439,44757,16751431,14821,26096,17312,9567,3897,Tag0,unknown
1567594417844,0,36,7.91015625E-6,34,13,36,440524,172602,65496,16760860,23340,16751690,11802,15764,Tag0,unknown
1567594418850,0,67,1.4721679687500002E-5,48,16,36,318948,22968,28496,16751135,17871,16757275,18706,5749,Tag0,unknown
1567594419858,0,69,1.51611328125E-5,44,40,36,337347,122285,207310,26530,25807,72314,17474,8149,Tag0,unknown
1567594420866,0,-220,-4.833984375E-5,53,44,36,606095,60650,82841,8448,23453,16748783,21087,5975,Tag0,unknown
1567594421872,0,36,7.91015625E-6,61,40,37,667858,102745,28552,29369,16165,16759776,13430,13235,Tag0,unknown
1567594422878,0,-279,-6.13037109375E-5,50,30,37,131394,22570,11924,6483,11174,9920,4926,2663,Tag0,unknown
1567594423885,0,-258,-5.6689453125000004E-5,34,8,37,1634325,171336,2217,29825,26253,15498,21588,26865,Tag0,unknown
1567594424892,0,67,1.4721679687500002E-5,51,4,37,32577,12274,6746,9498,9489,19127,25360,5377,Tag0,unknown
1567594425899,0,54,1.1865234375000001E-5,51,20,37,314613,16753826,29208,16746483,14032,22984,21307,5688,Tag0,unknown
1567594426906,0,-120,-2.63671875E-5,54,23,37,16758698,16752478,15350,31948,22583,22852,24225,21525,Tag0,unknown
1567594427913,0,-258,-5.6689453125000004E-5,88,47,37,16758044,18409,21277,16753011,22216,16757382,11463,1459,Tag0,unknown
1567594428936,0,43,9.448242187500001E-6,67,60,37,79980,16767936,10232,51352,20993,28996,13466,7312,Tag0,unknown
1567594429950,0,70,1.5380859375E-5,77,61,37,19693,8035,6041,31300,14046,16971,19279,3774,Tag0,unknown
1567594430951,0,-373,-8.19580078125E-5,67,57,37,16750617,16760534,13367,23900,29063,12293,10611,2272,Tag0,unknown
1567594431958,0,77,1.69189453125E-5,56,57,37,320040,19423,14466,16751870,29397,20524,5309,8659,Tag0,unknown
1567594432965,0,89,1.95556640625E-5,60,40,37,1011091,129001,31740,16745692,16594,16763327,13454,5362,Tag0,unknown
1567594433971,0,5,1.0986328125E-6,70,23,37,29234,15141,5116,15268,19066,16757003,14363,5573,Tag0,unknown
1567594434978,0,39,8.5693359375E-6,94,21,37,6645,7072,5604,14957,10071,16757154,20914,18357,Tag0,unknown
1567594435987,0,43,9.448242187500001E-6,93,21,37,5912,12355,9209,17836,9864,13022,12262,11541,Tag0,unknown
1567594436991,0,1,2.197265625E-7,100,13,37,2919,13156,3607,3433,12130,30160,13905,5244,Tag0,unknown
1567594437999,0,65,1.42822265625E-5,80,23,37,64973,89710,24129,72978,21329,19322,15828,15696,Tag0,unknown
1567594439006,0,25,5.4931640625E-6,64,26,37,537156,30828,16750324,6152,16747203,16746010,13534,18644,Tag0,unknown
1567594440014,0,37,8.1298828125E-6,64,11,37,315196,16771517,13851,10433,17938,24765,14064,2824,Tag0,unknown
1567594441020,0,76,1.669921875E-5,63,17,37,67503,21762,3314,15313,13456,16768662,13371,7458,Tag0,unknown
1567594442027,0,96,2.109375E-5,70,1,37,92003,84973,11480,12211,28966,22696,6658,11849,Tag0,unknown
1567594443033,0,37,8.1298828125E-6,64,1,35,213762,86744,23551,23106,25333,16751737,25322,3501,Tag0,unknown
1567594444044,0,74,1.6259765625E-5,57,1,35,573834,159785,6509,8820,25714,27241,15480,4721,Tag0,unknown
1567594445047,0,122,2.6806640625E-5,26,1,35,1374678,54925,28325,8912,16746804,13472,9530,10707,Tag0,unknown
1567594446054,0,60,1.318359375E-5,21,1,35,102507,16749782,2858,7278,9046,6503,1897,1093,Tag0,unknown
1567594447061,0,7,1.5380859375E-6,10,8,35,62504,71652,24918,16752386,16750505,15068,25519,27464,Tag0,unknown
1567594448119,0,49,1.07666015625E-5,20,24,35,1324745,16760202,16744369,11488,16753240,30671,28527,21661,Tag0,unknown
1567594449126,0,-302,-6.6357421875E-5,38,29,35,21605,16745436,17998,11815,22253,30018,20557,17386,Tag0,unknown
