timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1566626484114,0,33,7.2509765625E-6,50,47,41,24700,16756027,20953,17973,2972,23858,8095,10006,Tag0,unknown
1566626485120,0,54,1.1865234375000001E-5,48,53,41,1087330,37587,22985,16753446,14465,23978,9020,12348,Tag0,unknown
1566626486127,0,51,1.1206054687499999E-5,47,50,39,497172,70479,15964,6098,15499,11791,22755,2504,Tag0,unknown
1566626487127,0,-188,-4.1308593750000004E-5,53,63,52,508617,26762,17598,21099,11073,14352,8330,7492,Tag0,unknown
1566626488141,0,122,2.6806640625E-5,35,63,39,126567,19697,14019,3310,6283,3144,4281,3236,Tag0,unknown
1566626489157,0,22,4.833984375E-6,37,64,37,1895961,220539,85507,68130,20332,16766136,20014,11535,Tag0,unknown
1566626490157,0,-104,-2.28515625E-5,57,81,37,1350616,16749110,66939,16591,10692,16769287,16774467,16664,Tag0,unknown
1566626491161,0,5,1.0986328125E-6,57,57,37,653546,156543,16316,12496,18693,16750713,17601,5676,Tag0,unknown
1566626492186,0,-277,-6.0864257812500005E-5,75,47,37,169471,31027,3020,6081,2165,10123,11901,2440,Tag0,unknown
1566626493203,0,82,1.8017578124999998E-5,97,30,37,9100,17308,6403,13353,14308,83954,22554,3437,Tag0,unknown
1566626494213,0,-93,-2.04345703125E-5,54,14,37,1805676,311353,16768551,15163,32447,16749952,16751887,15494,Tag0,unknown
1566626495224,0,-194,-4.2626953125E-5,35,24,40,16768646,47867,16745193,16750213,18080,14869,16750187,8557,Tag0,unknown
1566626496231,0,-115,-2.52685546875E-5,1,14,38,1974057,883581,25473,16717,72195,71303,19751,16313,Tag0,unknown
1566626497231,0,-51,-1.1206054687499999E-5,8,20,38,213270,21984,2269,5004,9538,8401,4678,2961,Tag0,unknown
1566626498246,0,-48,-1.0546875E-5,17,37,38,582207,20408,5179,9438,7449,8374,8542,2849,Tag0,unknown
1566626499252,0,25,5.4931640625E-6,35,27,38,165133,16754302,11018,1804,1805,20380,2420,7575,Tag0,unknown
1566626500252,0,55,1.20849609375E-5,41,54,38,626300,100173,10649,84303,16756665,16744969,28880,6398,Tag0,unknown
1566626501252,0,36,7.91015625E-6,41,54,38,393295,16755705,7253,16102,16744851,22373,21184,3799,Tag0,unknown
1566626502255,0,89,1.95556640625E-5,41,56,41,134054,71523,23067,16759359,16745678,16744915,15818,11023,Tag0,unknown
1566626503270,0,34,7.4707031250000005E-6,41,56,41,134054,71523,23067,16759359,16745678,16744915,15818,11023,Tag0,unknown
1566626504289,0,122,2.6806640625E-5,27,51,44,48380,16775943,5576,2726,7614,7381,2779,2557,Tag0,unknown
1566626505293,0,-263,-5.7788085937500005E-5,24,78,44,9851,22912,71218,16758715,20467,20447,21927,5722,Tag0,unknown
