timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567594084235,25,-257,-5.64697265625E-5,0,0,41,291674,82217,7570,4148,11419,13198,3031,5333,Tag0,unknown
1567594085246,0,-112,-2.4609375E-5,0,0,41,202719,27492,11596,19854,9912,15698,4505,6466,Tag0,unknown
1567594086249,0,50,1.0986328125E-5,0,0,38,969883,16766412,3037,19669,27866,28996,17496,3628,Tag0,unknown
1567594087258,0,83,1.82373046875E-5,0,0,38,32121,17403,1081,9155,17764,23090,16354,7232,Tag0,unknown
1567594088258,0,17,3.7353515625000003E-6,44,34,38,23919,10747,1733,2674,6410,8353,13304,5144,Tag0,unknown
1567594089267,0,56,1.23046875E-5,43,38,38,16748697,16759687,22459,9965,12507,29651,6484,8332,Tag0,unknown
1567594090273,0,-274,-6.0205078124999997E-5,27,27,38,220231,84493,1376,14797,6689,19860,13235,3919,Tag0,unknown
1567594091297,0,59,1.29638671875E-5,16,14,39,565320,78039,7825,6102,22599,21328,8913,1465,Tag0,unknown
1567594092307,0,67,1.4721679687500002E-5,1,44,39,47330,29312,73237,30600,4450,5897,14926,5944,Tag0,unknown
1567594093314,0,32,7.03125E-6,1,47,39,16747090,13882,7824,21807,14596,10644,21577,1935,Tag0,unknown
1567594094319,0,34,7.4707031250000005E-6,4,80,39,578699,27912,1340,154579,4398,18466,10989,1483,Tag0,unknown
1567594095326,0,98,2.1533203125E-5,3,100,39,12582,16753881,9507,46941,17709,9109,6629,5058,Tag0,unknown
1567594096332,0,70,1.5380859375E-5,10,93,39,16751162,16772451,7189,16765047,4974,7742,6011,869,Tag0,unknown
1567594097338,0,35,7.6904296875E-6,1,100,39,25551,16745126,26782,43053,13976,7719,7741,6146,Tag0,unknown
1567594098346,0,48,1.0546875E-5,1,100,39,20563,20945,16776689,64469,4228,13365,5328,2518,Tag0,unknown
1567594099353,0,97,2.13134765625E-5,1,93,39,657868,58520,6064,89597,15061,15382,6259,30320,Tag0,unknown
1567594100364,0,-280,-6.15234375E-5,1,91,39,24526,16756710,15864,16773847,18014,18515,6859,1794,Tag0,unknown
1567594101367,0,1,2.197265625E-7,1,91,39,12737,14527,20160,64277,15024,14086,3544,2736,Tag0,unknown
1567594102373,0,58,1.2744140625E-5,3,84,39,15921,21013,23079,70574,8004,9003,6532,6397,Tag0,unknown
1567594103381,0,-257,-5.64697265625E-5,1,96,39,16285,16745509,16745003,16758055,9862,6091,4529,4364,Tag0,unknown
1567594104397,0,8,1.7578125E-6,1,88,39,697297,198289,30159,84880,15490,17079,10831,8995,Tag0,unknown
1567594105410,0,81,1.77978515625E-5,1,75,39,203650,50682,70145,74958,11438,14018,7537,4643,Tag0,unknown
1567594106430,0,18,3.955078125E-6,1,63,39,29480,12933,18264,15819,18750,12110,11087,3078,Tag0,unknown
1567594107442,0,113,2.48291015625E-5,1,69,39,313259,28374,31722,65181,11451,10115,4406,983,Tag0,unknown
1567594108456,0,26,5.712890625E-6,1,90,39,373692,16774999,16764306,120416,5401,12092,4238,2853,Tag0,unknown
1567594109456,0,-118,-2.5927734375E-5,1,96,39,16767140,16767654,16773318,72284,8609,9772,2219,2523,Tag0,unknown
1567594110463,0,36,7.91015625E-6,1,100,39,15768,16752357,40195,77890,6089,5390,4488,878,Tag0,unknown
1567594111938,0,-262,-5.7568359375E-5,1,100,39,11961,22447,5801,89575,4516,11052,3530,1184,Tag0,unknown
1567594112950,0,82,1.8017578124999998E-5,1,100,39,16745880,17815,15388,89411,8335,3202,4175,1153,Tag0,unknown
1567594113956,0,34,7.4707031250000005E-6,1,100,39,97423,15659,2604,61194,6866,6730,3393,3084,Tag0,unknown
1567594114959,0,64,1.40625E-5,1,100,39,25965,31859,7597,53508,6594,15005,5779,1357,Tag0,unknown
1567594115959,0,56,1.23046875E-5,10,100,39,16765218,26831,26236,16765559,9094,19873,2438,1703,Tag0,unknown
1567594117287,0,80,1.7578125E-5,10,100,39,16765218,26831,26236,16765559,9094,19873,2438,1703,Tag0,unknown
1567594118299,0,49,1.07666015625E-5,37,78,39,16753105,89132,20264,80292,23547,8360,2606,1477,Tag0,unknown
1567594119299,0,-289,-6.35009765625E-5,26,75,39,16769561,16755373,31386,16772316,3899,5178,6216,1926,Tag0,unknown
1567594121061,0,7,1.5380859375E-6,20,61,39,16761190,70134,5353,28482,10469,8249,1944,1852,Tag0,unknown
1567594122086,0,71,1.56005859375E-5,20,61,39,16761190,70134,5353,28482,10469,8249,1944,1852,Tag0,unknown
1567594123087,0,58,1.2744140625E-5,10,66,39,215077,65014,28816,16746150,13628,6553,4171,1772,Tag0,unknown
1567594124790,0,51,1.1206054687499999E-5,10,66,39,215077,65014,28816,16746150,13628,6553,4171,1772,Tag0,unknown
1567594125790,0,-297,-6.525878906250001E-5,14,90,39,16750267,24046,17030,219740,26699,15084,4670,1199,Tag0,unknown
1567594126798,0,65,1.42822265625E-5,16,84,39,27933,14673,10617,70872,22095,14472,5445,952,Tag0,unknown
1567594128561,0,38,8.349609375E-6,26,100,39,66812,26415,19430,46755,7641,15718,2299,3166,Tag0,unknown
1567594129576,0,-282,-6.1962890625E-5,43,70,39,410279,12326,1130,1455,1072,5385,4188,2832,Tag0,unknown
1567594130638,0,114,2.5048828125000003E-5,57,47,39,214011,8002,556,2291,7854,6686,1195,773,Tag0,unknown
1567594131714,0,-262,-5.7568359375E-5,56,16,39,396572,185538,16755160,12238,14567,27748,6565,3126,Tag0,unknown
