timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567593629706,25,123,2.70263671875E-5,0,0,87,45,3,3,4,2,0,1,0,Tag0,unknown
1567593630717,0,-324,-7.119140625E-5,0,0,37,1127719,84828,28716,17385,7335,7945,4252,6536,Tag0,unknown
1567593631719,0,-365,-8.02001953125E-5,0,0,57,255284,79100,4873,16984,5452,14169,11703,9039,Tag0,unknown
1567593632740,0,113,2.48291015625E-5,0,0,57,759940,16745634,7599,25789,10525,8265,11945,1809,Tag0,unknown
1567593633740,0,4,8.7890625E-7,51,41,47,240742,85327,16748523,20759,16749108,32223,18468,5983,Tag0,unknown
1567593634764,0,60,1.318359375E-5,50,27,47,146606,166724,8324,16745801,15833,23954,11619,10506,Tag0,unknown
1567593635764,0,56,1.23046875E-5,44,43,47,359398,70665,9447,71360,10557,11455,11865,5090,Tag0,unknown
1567593636802,0,38,8.349609375E-6,60,61,47,31867,12368,19939,20110,14208,13230,4602,8974,Tag0,unknown
1567593637813,0,66,1.4501953125E-5,50,83,47,20485,20243,25597,16760280,15893,10412,6615,2971,Tag0,unknown
1567593638820,0,1,2.197265625E-7,47,100,47,8751,32543,15956,16746622,14273,5398,10633,5697,Tag0,unknown
1567593639826,0,41,9.008789062499999E-6,50,100,47,30937,28941,10430,70917,31627,10883,4127,1426,Tag0,unknown
1567593640833,0,-275,-6.04248046875E-5,30,100,47,32966,20358,18068,80915,4899,9246,7478,1707,Tag0,unknown
1567593641844,0,-277,-6.0864257812500005E-5,16,100,47,36555,19178,10298,58584,5841,6738,3112,1291,Tag0,unknown
1567593642847,0,64,1.40625E-5,14,100,47,95476,16745886,16759916,16762881,9050,7411,2770,2503,Tag0,unknown
1567593643854,0,75,1.64794921875E-5,23,100,47,72287,16746574,9390,16753645,8027,14527,4469,1874,Tag0,unknown
1567593644861,0,70,1.5380859375E-5,10,96,47,22673,16749865,14213,34620,8735,4982,2005,3954,Tag0,unknown
1567593645866,0,23,5.0537109375E-6,37,74,47,92547,16772186,21276,16755313,11452,16745683,2642,733,Tag0,unknown
1567593646866,0,-281,-6.17431640625E-5,35,78,47,31217,12233,10725,84827,14006,5027,5074,1715,Tag0,unknown
1567593647866,0,24,5.2734375E-6,29,77,47,34470,25556,6291,21360,5157,7021,6709,1892,Tag0,unknown
1567593648871,0,44,9.66796875E-6,56,64,47,75508,27482,10860,23858,7856,11371,3611,1270,Tag0,unknown
1567593649877,0,-262,-5.7568359375E-5,44,81,47,16774401,12033,26674,16767559,6217,11745,8840,1278,Tag0,unknown
1567593650883,0,29,6.3720703125E-6,50,56,47,127924,152125,3403,16763970,10915,13664,5150,2894,Tag0,unknown
1567593651892,0,75,1.64794921875E-5,35,75,47,26302,19200,29414,78424,5023,6298,11669,1734,Tag0,unknown
