timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567593378661,0,41,9.008789062499999E-6,60,14,38,489898,16776029,31698,13001,19690,6331,4596,7050,Tag0,unknown
1567593379672,0,-101,-2.2192382812500002E-5,67,40,38,320980,7712,15052,7308,5026,3522,2814,1669,Tag0,unknown
1567593380673,0,-90,-1.9775390625E-5,60,44,38,118945,16775875,16759815,23464,10800,15860,21207,9137,Tag0,unknown
1567593381682,0,-372,-8.173828125E-5,51,47,35,129565,68330,5231,31072,7122,8987,9653,5384,Tag0,unknown
1567593382689,0,-268,-5.8886718750000006E-5,51,41,35,1250393,16770102,16442,6427,4757,4722,3428,3647,Tag0,unknown
1567593383694,0,86,1.8896484375000003E-5,44,29,35,16761539,72176,21161,16745728,29459,8872,4339,6704,Tag0,unknown
1567593384704,0,45,9.8876953125E-6,47,26,35,16750412,16750903,6195,16749305,15765,10516,6262,4730,Tag0,unknown
1567593385708,0,21,4.614257812500001E-6,43,21,35,200922,105291,16752466,12638,29110,15841,11147,4380,Tag0,unknown
1567593386715,0,9,1.9775390625E-6,38,51,35,109664,19272,16768963,157302,17149,9395,6058,3548,Tag0,unknown
1567593387722,0,75,1.64794921875E-5,40,74,35,146789,7488,26898,46050,19560,10841,5352,5273,Tag0,unknown
1567593388729,0,92,2.021484375E-5,35,78,35,161194,16753639,15635,16767607,22561,8165,8771,2905,Tag0,unknown
1567593389736,0,37,8.1298828125E-6,40,100,35,28151,23994,31540,16761110,2510,12929,5397,5192,Tag0,unknown
1567593390743,0,104,2.28515625E-5,38,96,35,59527,24933,16769891,66291,14600,4482,4744,2454,Tag0,unknown
1567593391749,0,36,7.91015625E-6,43,81,35,73852,13152,1006,18219,1526,3876,1958,1039,Tag0,unknown
1567593392758,0,68,1.4941406250000001E-5,47,84,35,219500,16744510,11058,16770402,12211,10188,3875,1702,Tag0,unknown
1567593393764,0,98,2.1533203125E-5,48,56,35,16762129,11486,892,2371,3612,1773,1378,1374,Tag0,unknown
1567593394770,0,-307,-6.74560546875E-5,54,53,35,179283,16749509,16746775,96282,13543,8202,15991,3817,Tag0,unknown
1567593395778,0,81,1.77978515625E-5,60,41,35,1459504,16770626,14370,20742,20488,19656,7902,13830,Tag0,unknown
1567593396784,0,83,1.82373046875E-5,54,44,35,60150,14504,9117,25476,1021,3065,3143,906,Tag0,unknown
1567593397790,0,70,1.5380859375E-5,53,53,35,313056,121197,16757990,16765738,29839,16747812,8180,2499,Tag0,unknown
1567593398798,0,-260,-5.712890625E-5,60,53,35,23604,8194,27263,12855,4710,4207,1512,716,Tag0,unknown
1567593399805,0,105,2.30712890625E-5,51,66,35,183916,31752,30463,20354,7303,8075,3213,1029,Tag0,unknown
1567593400812,0,-329,-7.229003906250001E-5,40,64,35,89423,16762201,16774574,16762678,13711,3753,4451,3896,Tag0,unknown
1567593401819,0,-112,-2.4609375E-5,21,78,35,109853,38064,32306,56253,6702,6884,5635,3163,Tag0,unknown
1567593402825,0,-281,-6.17431640625E-5,38,57,35,336671,26150,11897,11880,16354,19428,24512,6189,Tag0,unknown
1567593403832,0,69,1.51611328125E-5,38,50,35,32721,15952,1037,9093,1048,2531,994,914,Tag0,unknown
1567593404840,0,-334,-7.338867187500001E-5,48,43,35,149243,77598,16749631,16762364,11181,8699,7986,2665,Tag0,unknown
1567593405846,0,58,1.2744140625E-5,67,41,35,170749,16758433,16744847,16752549,4686,17789,3389,4018,Tag0,unknown
1567593406853,0,-284,-6.240234375E-5,51,53,35,198306,30268,17439,24270,7484,6546,4505,3817,Tag0,unknown
1567593407860,0,84,1.8457031250000004E-5,29,54,35,37849,16767816,20065,22963,4146,1327,837,1344,Tag0,unknown
1567593408866,0,3,6.591796875E-7,29,57,35,91653,68464,69568,16746276,5814,7873,3042,3174,Tag0,unknown
1567593409874,0,-290,-6.3720703125E-5,16,69,35,146435,32272,27960,94933,8823,6531,3634,2281,Tag0,unknown
1567593410881,0,-301,-6.613769531250001E-5,4,81,35,107134,31507,16760652,83047,10698,5366,5804,2819,Tag0,unknown
1567593411890,0,58,1.2744140625E-5,26,84,35,157520,16745703,4867,32448,5250,5567,5440,2985,Tag0,unknown
1567593412894,0,-300,-6.591796875E-5,43,69,35,861921,17555,3569,4419,3806,5894,8279,4964,Tag0,unknown
1567593413900,0,16,3.515625E-6,50,53,35,156543,16747537,1034,28143,7142,4635,2145,1472,Tag0,unknown
1567593414908,0,19,4.1748046875E-6,63,56,35,16766914,15159,13164,131331,5266,15935,12992,3019,Tag0,unknown
1567593415915,0,74,1.6259765625E-5,64,56,35,838427,12357,12506,2086,3463,2743,2537,1955,Tag0,unknown
1567593416922,0,-274,-6.0205078124999997E-5,56,56,35,138638,69114,16317,11242,3511,9452,4890,3352,Tag0,unknown
1567593417929,0,65,1.42822265625E-5,69,51,35,295551,31480,9493,16533,11637,15213,9878,2290,Tag0,unknown
1567593418936,0,43,9.448242187500001E-6,67,37,35,16755859,27761,24360,28305,13919,6920,7926,3015,Tag0,unknown
1567593419943,0,32,7.03125E-6,56,21,35,358808,72163,12137,4601,3611,3200,3863,704,Tag0,unknown
1567593420949,0,109,2.39501953125E-5,56,23,35,16762846,16759069,17088,7631,11195,6541,5405,3695,Tag0,unknown
1567593421957,0,22,4.833984375E-6,51,8,85,152161,16770149,6155,3741,9755,11444,13109,5377,Tag0,unknown
1567593422965,0,5,1.0986328125E-6,60,1,85,109968,6443,1445,1562,1101,1482,158,16777182,Tag0,unknown
1567593423971,0,36,7.91015625E-6,51,8,85,552855,139111,16771777,16758120,14370,5484,17644,4844,Tag0,unknown
1567593424978,0,27,5.9326171875000005E-6,60,17,85,289341,7152,3855,10018,2452,4010,2375,1043,Tag0,unknown
1567593425986,0,-295,-6.48193359375E-5,61,30,85,298636,16770914,13397,21785,13855,17156,15968,8608,Tag0,unknown
1567593426992,0,98,2.1533203125E-5,54,30,85,584346,104152,12262,16765551,17406,21323,5819,2290,Tag0,unknown
1567593428002,0,82,1.8017578124999998E-5,75,37,85,16775661,8447,6565,6510,2432,2180,1920,1525,Tag0,unknown
1567593429006,0,59,1.29638671875E-5,66,48,85,33742,29688,16018,50546,5325,17789,8750,3100,Tag0,unknown
1567593430013,0,74,1.6259765625E-5,57,67,85,317083,18988,16751274,28037,9356,6833,6104,3100,Tag0,unknown
1567593431020,0,11,2.4169921875E-6,61,74,85,418086,30645,16943,10692,11587,7103,4882,2452,Tag0,unknown
1567593432026,0,83,1.82373046875E-5,57,81,85,50139,15125,16762005,16764246,16203,9671,2283,765,Tag0,unknown
1567593433031,0,37,8.1298828125E-6,53,69,85,560904,16760883,25488,16744629,13126,8772,3388,1996,Tag0,unknown
1567593434070,0,99,2.1752929687500003E-5,51,66,85,150633,16748544,69491,44221,16892,5687,3966,2826,Tag0,unknown
1567593435070,0,85,1.86767578125E-5,37,66,85,81265,16751121,14800,50348,11693,3634,2034,1268,Tag0,unknown
1567593436073,0,-8,-1.7578125E-6,30,67,85,512416,16750202,18956,16748186,16314,5398,2706,709,Tag0,unknown
1567593437073,0,57,1.2524414062500001E-5,1,88,34,222165,18270,945,16756277,7310,1236,2371,752,Tag0,unknown
