timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567834314753,0,-123,-2.70263671875E-5,0,0,55,50957,16761056,11303,9687,15766,17543,12708,2931,Tag0,unknown
1567834315772,0,-269,-5.9106445312499996E-5,37,57,57,107175,16746078,16411,26941,4423,2950,3947,2277,Tag0,unknown
1567834316776,0,60,1.318359375E-5,17,57,64,1285871,139111,23513,16749836,3922,5166,10487,4877,Tag0,unknown
1567834317811,0,-146,-3.2080078125000004E-5,24,53,41,289100,81675,21389,15556,26376,18264,16590,22727,Tag0,unknown
1567834318831,0,33,7.2509765625E-6,24,53,41,289100,81675,21389,15556,26376,18264,16590,22727,Tag0,unknown
1567834319851,0,19,4.1748046875E-6,41,27,39,37265,26331,8409,5451,4746,8081,5565,6002,Tag0,unknown
1567834320851,0,51,1.1206054687499999E-5,78,8,43,1405050,147624,7596,16131,28502,16766879,26095,9114,Tag0,unknown
1567834321851,0,65,1.42822265625E-5,75,7,43,294813,16746483,5640,3342,3115,4876,12382,4561,Tag0,unknown
1567834322853,0,35,7.6904296875E-6,88,7,43,79388,24814,6049,1479,3403,6901,8149,5522,Tag0,unknown
1567834323894,0,20,4.39453125E-6,84,13,43,142013,26264,10903,8037,10329,8807,7739,2771,Tag0,unknown
1567834324903,0,42,9.228515625000002E-6,69,20,43,1549406,157750,26376,5754,20698,23771,80116,16598,Tag0,unknown
1567834325911,0,85,1.86767578125E-5,90,34,55,377221,5125,5849,2704,4187,8678,10361,10428,Tag0,unknown
1567834326931,0,12,2.63671875E-6,88,30,55,92734,11441,1498,1683,2503,3330,3194,1624,Tag0,unknown
1567834327936,0,-273,-5.998535156250001E-5,81,17,55,40172,16761252,6361,4598,2936,8934,19081,1901,Tag0,unknown
1567834328936,0,-88,-1.93359375E-5,84,34,45,33151,92445,19941,16750701,8014,31637,16755119,16752385,Tag0,unknown
1567834329939,0,38,8.349609375E-6,69,35,40,16769794,24321,10937,10334,7756,7747,6927,3113,Tag0,unknown
1567834330951,0,9,1.9775390625E-6,83,40,40,21214,15607,2362,15241,9089,30669,16751292,23184,Tag0,unknown
1567834331974,0,90,1.9775390625E-5,80,37,46,562155,135788,9968,14651,25276,19718,24768,27796,Tag0,unknown
1567834332991,0,57,1.2524414062500001E-5,64,24,41,197364,97606,18545,1731,6011,9465,21258,8495,Tag0,unknown
1567834334012,0,8,1.7578125E-6,54,23,44,107919,16752242,17993,4797,5002,6108,17588,6881,Tag0,unknown
1567834335032,0,59,1.29638671875E-5,27,11,37,1899462,529082,79951,13711,12935,16767628,16775114,10401,Tag0,unknown
1567834336032,0,331,7.272949218750001E-5,27,8,37,582154,67879,5924,3870,4983,9691,12395,10536,Tag0,unknown
