timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567834621869,25,-375,-8.23974609375E-5,0,0,106,16777133,28,9,7,2,9,3,5,Tag0,unknown
1567834622869,0,-552,-1.212890625E-4,0,0,39,1689329,336405,48019,46329,16757223,16747424,16756348,29759,Tag0,unknown
1567834623871,0,71,1.56005859375E-5,0,0,59,1193892,134255,16752948,11049,5035,8018,10326,2098,Tag0,unknown
1567834624893,0,9,1.9775390625E-6,0,0,59,3337,13980,5072,10879,10961,25150,16754407,23195,Tag0,unknown
1567834625911,0,-257,-5.64697265625E-5,47,30,59,58355,16746,4694,885,5492,7179,3378,3170,Tag0,unknown
1567834626911,0,74,1.6259765625E-5,50,24,44,148486,142780,18654,29346,16757847,16754875,16755970,10927,Tag0,unknown
1567834627921,0,68,1.4941406250000001E-5,47,8,44,872222,261741,23087,24566,16752236,16747009,24028,4194,Tag0,unknown
1567834628924,0,9,1.9775390625E-6,44,29,45,817603,92006,16774454,16758064,26747,20995,16753456,16747193,Tag0,unknown
1567834629931,0,-269,-5.9106445312499996E-5,56,37,41,27430,11876,11438,8610,15758,16773237,12105,6694,Tag0,unknown
1567834630951,0,-315,-6.92138671875E-5,53,35,40,55136,96541,3309,17453,9678,15192,17353,6213,Tag0,unknown
1567834631951,0,-308,-6.767578125E-5,48,34,46,1072368,358492,17602,21423,2336,23908,29696,10820,Tag0,unknown
1567834632956,0,86,1.8896484375000003E-5,53,1,37,103591,66644,12381,1821,6365,13972,18723,5738,Tag0,unknown
1567834633958,0,99,2.1752929687500003E-5,29,1,57,283821,46685,5511,16786,6162,10132,12287,3989,Tag0,unknown
1567834634972,0,-312,-6.85546875E-5,29,1,57,34097,219894,21492,7695,10777,16745637,73037,19064,Tag0,unknown
1567834635973,0,1,2.197265625E-7,37,1,57,1509005,51909,5753,1376,9733,18234,9401,9875,Tag0,unknown
1567834636974,0,-153,-3.3618164062500004E-5,29,1,56,1184685,496732,85356,16762904,18791,16761452,66258,7098,Tag0,unknown
1567834637988,0,-9,-1.9775390625E-6,20,3,40,1227195,1421183,53981,35739,16762748,30435,16769231,15174,Tag0,unknown
1567834638990,0,-265,-5.82275390625E-5,20,8,56,818854,296311,20864,8169,23653,16768013,42420,16770141,Tag0,unknown
1567834639990,0,40,8.7890625E-6,17,37,57,1086855,16771867,15839,11309,12610,9063,17487,3407,Tag0,unknown
1567834640990,0,75,1.64794921875E-5,14,56,57,180174,13580,8492,7300,1078,1653,6472,1661,Tag0,unknown
1567834641992,0,85,1.86767578125E-5,24,56,57,1772469,446693,30659,16771726,16772461,16753337,65829,26441,Tag0,unknown
1567834642992,0,-520,-1.142578125E-4,23,75,57,685559,170101,16765577,22097,11198,29576,16756729,24647,Tag0,unknown
1567834643993,0,19,4.1748046875E-6,35,74,39,144497,15981,6654,3414,4671,15032,9372,2054,Tag0,unknown
1567834644999,0,-246,-5.4052734375E-5,41,54,42,37291,7925,2148,1642,4271,1605,3210,1028,Tag0,unknown
1567834646011,0,28,6.15234375E-6,53,80,42,76114,16758170,72725,16760881,30510,16769585,16745452,16638,Tag0,unknown
1567834647012,0,107,2.35107421875E-5,64,88,42,78488,11862,5708,6540,2983,10188,15895,2527,Tag0,unknown
1567834648019,0,-100,-2.197265625E-5,63,100,41,392923,3996,5979,10813,3605,9167,7126,1399,Tag0,unknown
1567834649026,0,64,1.40625E-5,63,100,40,539473,208076,19623,16764897,16757258,16757029,16747841,9204,Tag0,unknown
1567834650031,0,-117,-2.5708007812499998E-5,54,61,36,243013,37837,3682,1663,10504,11220,6500,3171,Tag0,unknown
1567834651051,0,-354,-7.778320312500001E-5,56,43,40,417411,16751122,5124,2693,2310,25907,9663,4093,Tag0,unknown
1567834652071,0,-302,-6.6357421875E-5,44,30,60,96382,23464,5555,4646,953,3033,4218,1063,Tag0,unknown
1567834653090,0,84,1.8457031250000004E-5,37,34,60,270816,16744908,5256,3060,1472,2270,3772,1345,Tag0,unknown
1567834654096,0,377,8.28369140625E-5,47,64,36,458604,15888,13080,5691,11593,13688,6023,4240,Tag0,unknown
1567834655101,0,59,1.29638671875E-5,35,61,36,602537,146191,4864,10729,12081,16849,6948,2193,Tag0,unknown
1567834656108,0,-205,-4.50439453125E-5,41,64,42,389224,91470,11346,71607,16768986,16749372,27045,20514,Tag0,unknown
