timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567791936996,25,43,9.448242187500001E-6,0,0,44,1,2,0,0,0,0,0,0,Tag0,unknown
1567791938007,25,873,1.9182128906250002E-4,0,0,44,44,2,0,0,0,1,1,0,Tag0,unknown
1567791939009,0,119,2.6147460937500004E-5,0,0,36,1376098,17209,16765096,13594,15337,15773,11606,8573,Tag0,unknown
1567791940020,0,8,1.7578125E-6,0,0,36,1548605,274633,11621,27397,16381,30674,30764,7044,Tag0,unknown
1567791941105,0,-242,-5.3173828125000005E-5,0,0,36,143492,27459,909,1570,4634,3563,3017,4137,Tag0,unknown
1567791942117,0,49,1.07666015625E-5,44,44,36,1444769,57599,16750427,16767980,18350,31697,23162,12342,Tag0,unknown
1567791943137,0,37,8.1298828125E-6,67,44,36,88175,16748076,15192,15447,23781,16774662,18429,7376,Tag0,unknown
1567791944164,0,-353,-7.75634765625E-5,77,51,36,348418,41327,91340,16760657,11622,37662,36799,20151,Tag0,unknown
1567791945180,0,71,1.56005859375E-5,64,53,42,1761097,104337,18967,16770117,71597,31300,69468,25105,Tag0,unknown
1567791946199,0,35,7.6904296875E-6,41,61,42,465729,81748,131764,21584,921,10540,10167,17659,Tag0,unknown
1567791947201,0,-268,-5.8886718750000006E-5,11,53,42,167478,87505,5926,1028,3679,9129,7914,6752,Tag0,unknown
1567791948201,0,36,7.91015625E-6,1,48,38,1759360,170201,16745560,85323,27718,16759343,71409,24940,Tag0,unknown
1567791949214,0,65,1.42822265625E-5,34,47,38,554975,75482,20393,13391,29210,78557,26804,22931,Tag0,unknown
1567791950214,0,24,5.2734375E-6,43,29,37,2880178,470054,70105,16745651,83791,16766422,68460,32220,Tag0,unknown
1567791951237,0,76,1.669921875E-5,38,27,54,1767511,149386,4809,2984,8562,10964,13436,3996,Tag0,unknown
1567791952257,0,51,1.1206054687499999E-5,35,27,54,34841,19176,5211,2022,640,3118,3853,2271,Tag0,unknown
1567791953260,0,36,7.91015625E-6,1,30,54,980672,35462,24801,12473,8617,7725,13682,6481,Tag0,unknown
1567791954260,0,-264,-5.80078125E-5,11,29,44,1340358,125140,26204,13658,23979,16767149,76758,16747248,Tag0,unknown
1567791955273,0,118,2.5927734375E-5,17,43,36,1658828,410244,16776805,52138,24690,16776636,16771843,16762934,Tag0,unknown
1567791956278,0,82,1.8017578124999998E-5,23,41,61,2851236,78057,17756,11870,15572,17790,18564,7258,Tag0,unknown
1567791957298,0,20,4.39453125E-6,34,37,36,203600,87672,6404,9418,5747,12214,26123,4901,Tag0,unknown
1567791958319,0,-75,-1.64794921875E-5,35,43,37,925682,76969,16747871,8296,12785,28758,76640,10352,Tag0,unknown
1567791959337,0,84,1.8457031250000004E-5,48,47,37,395888,41248,16763634,16746051,20487,16763337,87945,18893,Tag0,unknown
1567791960357,0,72,1.58203125E-5,51,41,41,602997,204474,15102,28518,19936,16764793,16764340,19899,Tag0,unknown
1567791961377,0,91,1.99951171875E-5,60,41,41,591399,283221,11985,16757935,15338,87944,76738,23366,Tag0,unknown
1567791962377,0,-117,-2.5708007812499998E-5,40,37,56,1055940,134484,11601,15870,4655,8092,13596,2453,Tag0,unknown
1567791963379,0,-274,-6.0205078124999997E-5,48,26,56,927323,77704,8902,6140,18706,16760190,28969,18056,Tag0,unknown
1567791964379,0,312,6.85546875E-5,54,35,56,526065,79327,16750112,16747777,5900,16763007,28470,19219,Tag0,unknown
1567791965397,0,-280,-6.15234375E-5,30,30,43,414140,173288,14850,10222,4939,11168,6479,2518,Tag0,unknown
1567791966417,0,-96,-2.109375E-5,37,37,43,202301,89095,23553,10384,5813,9773,19199,2524,Tag0,unknown
1567791967439,0,68,1.4941406250000001E-5,20,30,43,1168348,142663,6100,3566,8337,24776,16773684,24425,Tag0,unknown
