timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1567778891415,25,44,9.66796875E-6,0,0,57,6,2,0,1,1,1,0,1,Tag0,unknown
1567778892443,25,-341,-7.492675781250002E-5,0,0,57,85,7,3,6,3,6,1,1,Tag0,unknown
1567778893450,0,13,2.8564453125E-6,0,0,49,377357,16752698,32293,10416,8411,7414,7028,6872,Tag0,unknown
1567778894458,0,44,9.66796875E-6,0,0,49,201751,16766601,6266,1321,4521,9960,3421,1823,Tag0,unknown
1567778895466,0,-264,-5.80078125E-5,0,0,40,75392,7087,9759,5258,3896,3029,4086,2784,Tag0,unknown
1567778896483,0,21,4.614257812500001E-6,30,35,40,523204,262315,16746020,17204,16748694,13382,16748465,2853,Tag0,unknown
1567778897501,0,122,2.6806640625E-5,48,27,42,16764275,18547,180,2868,2017,3763,3866,1058,Tag0,unknown
1567778898503,0,22,4.833984375E-6,70,37,42,96664,22385,22126,6799,9280,15178,7403,4845,Tag0,unknown
1567778899503,0,71,1.56005859375E-5,90,44,42,89178,16756104,16748915,13040,27056,18678,15478,15170,Tag0,unknown
1567778900515,0,-11,-2.4169921875E-6,100,57,42,31297,19922,11914,22890,10723,20739,5570,6295,Tag0,unknown
1567778901518,0,61,1.34033203125E-5,100,67,40,98831,14867,2121,5929,4875,1159,2760,1565,Tag0,unknown
1567778902538,0,51,1.1206054687499999E-5,94,66,40,26456,17917,14690,9693,16833,11571,17061,6332,Tag0,unknown
1567778903558,0,38,8.349609375E-6,69,60,71,173333,221955,22598,16757613,28134,15103,16750599,6809,Tag0,unknown
1567778904582,0,12,2.63671875E-6,63,50,39,21853,8035,988,3396,7760,3113,6347,1120,Tag0,unknown
1567778905602,0,-128,-2.8125E-5,84,41,39,83866,19000,1505,3328,7503,6168,2137,1561,Tag0,unknown
1567778906618,0,87,1.91162109375E-5,75,30,42,74589,35497,7594,17212,23793,18226,20296,8239,Tag0,unknown
1567778907638,0,-327,-7.18505859375E-5,80,43,42,223056,26031,12001,17947,1081,3722,5975,2226,Tag0,unknown
1567778908648,0,45,9.8876953125E-6,77,48,38,16750384,8366,2024,6594,6846,3564,5289,1207,Tag0,unknown
1567778909648,0,73,1.6040039062500002E-5,83,63,38,16770007,10989,15530,18778,11344,22479,13262,11027,Tag0,unknown
1567778910652,0,-259,-5.69091796875E-5,97,78,44,20160,12551,10173,16946,6758,17201,23772,9981,Tag0,unknown
1567778911658,0,64,1.40625E-5,97,67,44,16760187,25011,6947,5964,6135,3060,7279,2333,Tag0,unknown
1567778912678,0,56,1.23046875E-5,100,57,44,8523,12011,1082,6690,14840,24159,12985,6615,Tag0,unknown
1567778913698,0,-263,-5.7788085937500005E-5,87,48,44,247422,55842,11375,26919,25609,23353,22504,18588,Tag0,unknown
1567778914718,0,32,7.03125E-6,69,44,44,29128,16751368,6539,16755062,25282,21017,23235,17055,Tag0,unknown
1567778915720,0,125,2.74658203125E-5,69,43,44,696518,16763585,13905,10609,18603,9472,11148,3347,Tag0,unknown
1567778916727,0,-138,-3.0322265625E-5,67,48,38,28870,13363,9321,4280,19077,24307,28468,15659,Tag0,unknown
1567778917734,0,-273,-5.998535156250001E-5,67,51,41,114476,22592,3014,6596,1255,5197,9257,3947,Tag0,unknown
1567778918738,0,56,1.23046875E-5,56,41,44,1006490,229331,16773559,9014,21884,29061,16745144,12726,Tag0,unknown
1567778919758,0,-282,-6.1962890625E-5,64,47,44,162586,7805,3106,4509,2278,4060,5132,4043,Tag0,unknown
1567778920779,0,50,1.0986328125E-5,63,53,44,19348,4292,21614,9576,16746888,25840,13491,10557,Tag0,unknown
1567778921798,0,-262,-5.7568359375E-5,75,57,44,11231,14922,11003,22379,16405,24373,29961,9202,Tag0,unknown
1567778922799,0,33,7.2509765625E-6,100,57,44,160137,3574,1537,4438,13054,11315,6403,1008,Tag0,unknown
1567778923800,0,374,8.2177734375E-5,100,48,44,5325,21913,9810,4144,16124,16751626,18895,10634,Tag0,unknown
1567778924802,0,102,2.2412109374999998E-5,100,50,40,16760967,4421,6476,3038,2914,9594,4739,801,Tag0,unknown
1567778925820,0,57,1.2524414062500001E-5,100,43,55,11301,21807,4126,10251,14047,17247,21692,7502,Tag0,unknown
1567778926838,0,-346,-7.6025390625E-5,97,34,55,23684,16763484,872,3749,3179,8164,7050,1699,Tag0,unknown
1567778927838,0,-258,-5.6689453125000004E-5,75,34,46,88100,16751328,6110,3581,5057,6304,4040,2108,Tag0,unknown
1567778928848,0,51,1.1206054687499999E-5,63,38,37,16776577,10670,11221,10781,5405,9904,11953,7158,Tag0,unknown
1567778929851,0,55,1.20849609375E-5,44,34,37,222110,40454,12132,10416,27819,12116,17161,9646,Tag0,unknown
1567778930858,0,49,1.07666015625E-5,60,48,37,96849,15617,27490,2926,32119,28179,23862,14473,Tag0,unknown
1567778931878,0,-301,-6.613769531250001E-5,81,54,46,16750004,6843,6676,8196,13644,19431,16747,6827,Tag0,unknown
1567778932898,0,57,1.2524414062500001E-5,87,56,60,26121,3954,8597,4017,2572,7419,6132,1762,Tag0,unknown
1567778933918,0,-313,-6.87744140625E-5,90,57,60,841643,16752658,6617,4936,6709,6373,11468,11889,Tag0,unknown
1567778934919,0,-325,-7.14111328125E-5,91,57,43,16749987,14047,11481,6577,16985,24957,32065,4449,Tag0,unknown
1567778935925,0,16,3.515625E-6,69,53,46,278649,168065,16749160,28371,20766,16753776,82800,31568,Tag0,unknown
1567778936933,0,3,6.591796875E-7,51,27,46,353001,16759009,16777103,4173,11177,3577,6487,2477,Tag0,unknown
1567778937938,0,40,8.7890625E-6,56,21,46,75035,18288,1748,1061,5678,4304,5453,1795,Tag0,unknown
1567778938958,0,-268,-5.8886718750000006E-5,50,20,46,666,30325,9452,11932,18454,17059,22981,4956,Tag0,unknown
1567778939978,0,6,1.318359375E-6,63,26,41,3745,13740,2757,13645,5860,14414,12633,9897,Tag0,unknown
1567778940983,0,-54,-1.1865234375000001E-5,83,41,41,231118,16745627,7265,20749,24987,30368,26225,20573,Tag0,unknown
1567778941983,0,106,2.3291015625000003E-5,69,61,43,75212,101209,59490,30312,24257,19141,26678,9506,Tag0,unknown
1567778942991,0,-268,-5.8886718750000006E-5,57,63,43,1527398,153998,16760095,29590,18766,28449,83334,8282,Tag0,unknown
1567778944000,0,4,8.7890625E-7,63,61,43,4002,14782,13982,15161,25289,16746958,23125,9623,Tag0,unknown
